rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
207,Artem Dzyuba,ru RUS,FW,Adana Demirspor,33,1988,1.8,1,0,0,1,1,1,0,0,0,,,0,Matches
208,Patrick Ebert,de GER,"FW,MF",İstanbulspor,35,1987,1.7,2,0,0,2,1,0,6,3,3,,,0,Matches
209,Houssam Eddine Ghacha,dz ALG,MF,Antalyaspor,26,1995,13.4,4,0,0,18,23,1,36,7,18,,,0,Matches
210,Wilson Eduardo,ao ANG,"FW,MF",Alanyaspor,32,1990,7.8,2,0,0,15,4,2,12,1,7,,,0,Matches
211,Eren Elmalı,tr TUR,DF,Trabzonspor,22,2000,30.8,8,0,0,19,31,1,91,45,40,,,1,Matches
212,Yunus Emre Mertoğlu,,MF,Ümraniyespor,21,2001,0.7,0,0,0,4,1,0,1,1,0,,,0,Matches
213,Hasan Emre Yeşilyurt,,DF,Kasımpaşa,21,2000,0.2,0,1,0,1,0,0,0,0,0,,,0,Matches
214,Ahmet Engin,de GER,MF,Kasımpaşa,25,1996,8.0,2,0,0,10,10,3,18,3,1,,,0,Matches
215,Alexandru Epureanu,md MDA,DF,Ümraniyespor,35,1986,13.0,1,0,0,17,9,2,1,21,15,,,0,Matches
216,Alexandru Epureanu,md MDA,DF,Başakşehir,35,1986,3.4,0,0,0,3,1,1,0,1,3,,,0,Matches
217,Çagan Erciyas,tr TUR,DF,Alanyaspor,19,2003,0.6,0,0,0,0,0,0,0,0,0,,,0,Matches
218,Ziya Erdal,tr TUR,DF,Sivasspor,34,1988,11.6,3,0,0,7,9,0,20,23,11,,,0,Matches
219,Mustafa Erdilman,,MF,Antalyaspor,18,2004,0.5,0,0,0,3,2,1,3,3,1,,,0,Matches
220,Okan Erdogan,de GER,DF,İstanbulspor,23,1998,29.1,7,0,0,27,13,0,4,62,50,,,0,Matches
221,Osman Erdogan,,FW,Ümraniyespor,18,2004,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
222,Yusuf Erdoğan,tr TUR,"DF,MF",Trabzonspor,29,1992,0.6,1,0,0,6,2,0,3,1,0,,,0,Matches
223,Yusuf Erdoğan,tr TUR,MF,Adana Demirspor,29,1992,1.7,0,0,0,2,3,0,9,1,0,,,0,Matches
224,Erhan Erentürk,tr TUR,GK,Konyaspor,27,1995,5.0,0,0,0,0,1,0,0,0,0,,,0,Matches
225,Onur Ergün,tr TUR,MF,Hatayspor,29,1992,13.6,4,0,0,21,9,0,7,14,19,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Onur Ergün,tr TUR,MF,İstanbulspor,29,1992,6.7,3,0,0,12,2,0,4,7,7,,,0,Matches
227,Caner Erkin,tr TUR,DF,Fatih Karagümrük,33,1988,12.0,2,0,0,14,5,1,121,13,5,,,0,Matches
228,Caner Erkin,tr TUR,DF,Başakşehir,33,1988,3.7,1,0,0,4,3,1,26,3,2,,,0,Matches
229,Ertuğrul Ersoy,tr TUR,DF,İstanbulspor,25,1997,0.6,1,0,0,1,0,1,0,2,1,,,0,Matches
230,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,25,1997,17.8,6,1,0,16,8,2,1,15,18,,,0,Matches
231,Mustafa Eser,tr TUR,DF,Ümraniyespor,20,2001,7.4,2,0,0,7,0,0,1,13,11,,,0,Matches
232,Mustafa Eskihellaç,tr TUR,MF,Gaziantep FK,25,1997,9.7,2,0,0,11,19,0,16,11,7,,,0,Matches
233,Mustafa Eskihellaç,tr TUR,MF,Kasımpaşa,25,1997,2.6,0,0,0,2,1,0,6,1,6,,,0,Matches
234,Berat Eskin,,MF,Kayserispor,17,2004,0.2,0,0,0,0,0,0,1,0,1,,,0,Matches
235,Valon Ethemi,mk MKD,MF,İstanbulspor,24,1997,24.6,6,0,0,25,37,13,75,10,15,,,0,Matches
236,Jean Evrard Kouassi,ci CIV,"FW,MF",Fatih Karagümrük,27,1994,8.9,1,0,0,9,18,2,13,3,4,,,0,Matches
237,Jean Evrard Kouassi,ci CIV,"FW,MF",Trabzonspor,27,1994,1.3,0,0,0,1,3,0,4,0,0,,,0,Matches
238,Erkan Eyibil,tr TUR,MF,Antalyaspor,21,2001,0.2,0,0,0,1,1,0,0,0,0,,,0,Matches
239,Valentin Eysseric,fr FRA,MF,Kasımpaşa,30,1992,28.6,10,0,0,61,55,2,131,17,34,,,0,Matches
240,Simon Falette,gn GUI,DF,Hatayspor,30,1992,6.4,2,1,0,5,5,0,0,8,7,,,0,Matches
241,Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,30,1991,32.8,6,0,0,41,44,29,56,20,20,,,0,Matches
242,Zouhair Feddal,ma MAR,DF,Alanyaspor,33,1989,4.9,0,0,0,7,2,1,1,7,3,,,0,Matches
243,Sofiane Feghouli,dz ALG,MF,Fatih Karagümrük,32,1989,3.5,1,0,0,4,3,0,8,10,0,,,0,Matches
244,Leroy Fer,nl NED,"MF,DF",Alanyaspor,32,1990,25.8,9,1,0,44,21,0,3,19,31,,,1,Matches
245,Zinedine Ferhat,dz ALG,MF,Alanyaspor,29,1993,11.7,2,0,0,11,18,7,55,9,13,,,0,Matches
246,Gedson Fernandes,pt POR,MF,Beşiktaş,23,1999,29.6,7,0,0,54,73,1,35,26,64,,,0,Matches
247,Fernando,br BRA,MF,Antalyaspor,30,1992,28.7,10,1,0,27,27,0,164,32,29,,,0,Matches
248,Mehmet Feyzi Yıldırım,tr TUR,MF,Kasımpaşa,26,1996,1.0,1,0,0,1,1,0,1,2,3,,,0,Matches
249,João Figueiredo,my MAS,"FW,MF",Gaziantep FK,26,1996,19.4,3,0,0,33,35,14,7,5,5,,,0,Matches
250,João Figueiredo,my MAS,FW,Başakşehir,26,1996,9.1,2,0,0,17,17,6,11,1,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Sherel Floranus,cw CUW,DF,Antalyaspor,23,1998,5.3,1,0,0,9,2,1,6,11,4,,,1,Matches
252,Fredy,ao ANG,MF,Antalyaspor,32,1990,16.5,5,1,0,31,22,9,21,16,35,,,0,Matches
253,Kerim Frei,tr TUR,"FW,MF",Fatih Karagümrük,28,1993,6.0,0,0,0,4,9,5,7,8,5,,,0,Matches
254,Emeka Friday Eze,ng NGA,FW,İstanbulspor,25,1996,12.4,3,0,0,27,32,10,8,4,7,,,0,Matches
255,Nika Gagnidze,ge GEO,MF,Ümraniyespor,21,2001,0.5,1,0,0,3,0,0,0,0,0,,,0,Matches
256,Mario Gavranović,ch SUI,FW,Kayserispor,32,1989,13.5,2,0,0,22,21,14,2,1,9,,,0,Matches
257,Jean-Philippe Gbamin,ci CIV,"MF,DF",Trabzonspor,26,1995,10.3,4,0,0,24,11,0,7,10,18,,,0,Matches
258,Turgay Gemicibaşi,,MF,Kasımpaşa,26,1996,3.3,2,0,0,9,3,0,0,6,3,,,0,Matches
259,Geraldo,ao ANG,"MF,FW",Ümraniyespor,30,1991,20.6,5,0,0,32,59,8,88,5,22,,,0,Matches
260,Amar Gerxhaliu,xk KVX,DF,Antalyaspor,20,2002,2.3,0,0,0,3,0,0,0,3,2,,,0,Matches
261,Baran Gezek,tr TUR,MF,Kayserispor,16,2005,1.3,0,0,0,3,0,0,1,3,1,,,0,Matches
262,Valentin Gheorghe,ro ROU,"MF,DF",Ümraniyespor,25,1997,11.0,4,0,0,14,18,1,34,6,10,,,0,Matches
263,Rachid Ghezzal,dz ALG,MF,Beşiktaş,30,1992,5.5,0,0,0,8,4,1,47,1,3,,,0,Matches
264,Ali Gholizadeh,ir IRN,MF,Kasımpaşa,26,1996,1.6,0,0,0,2,3,3,6,1,3,,,0,Matches
265,Tomislav Glumac,hr CRO,DF,Ümraniyespor,31,1991,26.3,8,1,0,44,16,3,1,37,16,,,1,Matches
266,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,25,1997,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
267,Emre Gökay,tr TUR,FW,Sivasspor,16,2006,1.0,0,0,0,0,1,1,1,1,2,,,0,Matches
268,Serkan Göksu,tr TUR,"MF,DF",Ümraniyespor,29,1993,21.0,8,0,0,27,26,0,32,34,31,,,0,Matches
269,Maxi Gómez,uy URU,FW,Trabzonspor,25,1996,21.3,4,0,0,39,40,11,52,9,4,,,0,Matches
270,Bafétimbi Gomis,fr FRA,FW,Galatasaray,36,1985,7.6,1,0,0,10,3,13,0,0,1,,,0,Matches
271,Cenk Gönen,tr TUR,GK,Kayserispor,34,1988,4.1,0,0,0,0,1,0,0,0,0,,,0,Matches
272,Dimitris Goutas,gr GRE,DF,Sivasspor,28,1994,29.8,4,0,0,17,20,1,3,57,36,,,0,Matches
273,Max Gradel,ci CIV,"MF,FW",Sivasspor,34,1987,25.1,5,1,1,28,49,11,172,6,24,,,0,Matches
274,Daniel Graovac,ba BIH,DF,Kasımpaşa,28,1993,11.5,1,0,0,5,3,0,0,16,11,,,0,Matches
275,Ahmet Gülay,tr TUR,DF,Alanyaspor,19,2003,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Fredrik Gulbrandsen,no NOR,"FW,MF",Adana Demirspor,29,1992,6.9,3,0,0,15,10,3,4,6,5,,,0,Matches
277,Arda Güler,tr TUR,MF,Fenerbahçe,17,2005,10.1,1,0,0,11,28,2,77,2,20,,,0,Matches
278,Semih Güler,,DF,Adana Demirspor,27,1994,24.3,4,0,0,10,6,1,2,26,16,,,0,Matches
279,Sinan Gümüş,de GER,"MF,FW",Antalyaspor,28,1994,5.3,1,0,0,7,10,2,2,3,5,,,0,Matches
280,Umut Güneş,tr TUR,MF,Alanyaspor,22,2000,20.2,4,1,0,36,25,0,12,14,18,,,0,Matches
281,Bahadır Güngördü,,GK,Ankaragücü,24,1997,11.7,2,0,0,0,1,0,0,0,0,,,0,Matches
282,Mert Günok,tr TUR,GK,Beşiktaş,33,1989,23.0,0,0,0,0,4,0,0,1,2,,,1,Matches
283,Oğuz Gürbulak,,MF,Ümraniyespor,29,1992,19.0,7,0,0,52,15,0,49,20,27,,,0,Matches
284,Yasin Güreler,,DF,Ankaragücü,31,1991,9.3,4,0,0,20,4,1,29,15,19,,,0,Matches
285,Sindri Guri,al ALB,FW,İstanbulspor,28,1993,2.8,0,0,0,1,6,3,2,1,1,,,0,Matches
286,Serdar Gürler,tr TUR,"MF,FW",Başakşehir,30,1991,20.8,3,0,0,25,38,15,51,12,14,,,0,Matches
287,Günay Güvenç,tr TUR,GK,Gaziantep FK,31,1991,22.0,4,0,0,0,3,0,0,0,1,,,0,Matches
288,Günay Güvenç,tr TUR,GK,Kasımpaşa,31,1991,8.0,0,1,0,0,4,0,0,0,0,,,0,Matches
289,Günes Güventürk,,FW,Ümraniyespor,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
290,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,28,1994,22.5,3,0,0,8,14,0,83,34,21,,,0,Matches
291,Amir Hadžiahmetović,ba BIH,MF,Beşiktaş,25,1997,10.7,4,0,0,19,8,0,44,11,15,,,0,Matches
292,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,25,1997,18.0,2,0,0,18,23,0,36,19,17,,,0,Matches
293,Haris Hajradinović,ba BIH,MF,Kasımpaşa,28,1994,24.7,8,0,0,57,37,4,80,21,34,,,0,Matches
294,Marek Hamšík,sk SVK,MF,Trabzonspor,35,1987,11.9,0,0,0,9,4,0,39,10,12,,,0,Matches
295,Matěj Hanousek,cz CZE,"DF,MF",Gaziantep FK,29,1993,14.0,1,0,0,10,6,0,23,12,12,,,0,Matches
296,Matěj Hanousek,cz CZE,"MF,DF",Ankaragücü,29,1993,9.1,2,0,0,6,5,1,40,4,3,,,0,Matches
297,Dogucan Haspolat,tr TUR,"MF,DF",Trabzonspor,22,2000,8.4,2,0,0,15,5,0,14,7,7,,,0,Matches
298,Gustavo Henrique,br BRA,DF,Fenerbahçe,29,1993,11.5,2,0,0,21,4,0,1,16,5,,,0,Matches
299,Majid Hosseini,ir IRN,DF,Kayserispor,26,1996,22.4,6,1,0,19,5,2,5,25,28,,,0,Matches
300,Vitor Hugo,br BRA,DF,Trabzonspor,31,1991,17.6,4,0,0,20,5,2,0,24,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Atiba Hutchinson,ca CAN,MF,Beşiktaş,39,1983,0.9,0,0,0,3,1,0,0,1,1,,,0,Matches
302,Mauro Icardi,ar ARG,FW,Galatasaray,29,1993,20.9,3,0,0,19,15,18,2,1,4,,,0,Matches
303,Edgar Ié,gw GNB,DF,Başakşehir,28,1994,2.2,1,0,0,2,2,0,0,3,1,,,0,Matches
304,Uche Ikpeazu,ug UGA,FW,Konyaspor,27,1995,2.2,5,1,1,17,8,2,2,0,4,,,0,Matches
305,Gökhan Inler,ch SUI,MF,Adana Demirspor,38,1984,12.5,2,0,0,24,12,0,5,8,15,,,0,Matches
306,Hamza Jaganjac,ba BIH,FW,Adana Demirspor,18,2004,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
307,Leke James,ng NGA,FW,Sivasspor,29,1992,6.7,0,0,0,13,8,5,0,3,1,,,0,Matches
308,Adnan Januzaj,be BEL,"MF,FW",Başakşehir,27,1995,6.9,1,1,0,7,13,1,21,2,4,,,0,Matches
309,David Jensen,dk DEN,GK,İstanbulspor,30,1992,32.0,4,0,0,1,4,0,0,1,0,,,0,Matches
310,Jesé,es ESP,"MF,FW",Ankaragücü,29,1993,6.5,1,0,0,9,10,1,12,2,8,,,0,Matches
311,Marko Jevtović,rs SRB,MF,Gaziantep FK,29,1993,20.9,5,0,0,23,15,0,6,45,18,,,0,Matches
312,Ayoub El Kaabi,ma MAR,"FW,MF",Hatayspor,29,1993,20.0,3,0,0,11,8,8,7,7,9,,,0,Matches
313,Emir Kaan Gültekin,tr TUR,"MF,FW",İstanbulspor,21,2000,11.9,2,0,0,28,11,5,9,6,5,,,0,Matches
314,Ali Kaan Güneren,tr TUR,MF,Ankaragücü,22,2000,0.6,0,0,0,0,0,0,1,1,0,,,0,Matches
315,Melih Kabasakal,,MF,İstanbulspor,26,1996,15.0,2,0,0,17,10,0,18,35,37,,,0,Matches
316,Ferdi Kadioglu,tr TUR,"DF,MF",Fenerbahçe,22,1999,31.7,5,0,0,27,55,1,72,29,50,,,0,Matches
317,İrfan Kahveci,tr TUR,MF,Fenerbahçe,27,1995,16.7,4,2,0,38,26,4,94,8,23,,,0,Matches
318,Berat Kalkan,mk MKD,FW,Kasımpaşa,19,2003,1.5,1,0,0,7,12,0,3,0,3,,,0,Matches
319,Kesselly Kamara,lr LBR,"FW,MF",Hatayspor,24,1997,0.2,1,0,0,2,0,0,0,0,0,,,0,Matches
320,Kaan Kanak,tr TUR,"MF,DF",Hatayspor,31,1990,8.9,2,0,0,6,8,0,41,13,6,,,0,Matches
321,Burak Kapacak,tr TUR,FW,Fatih Karagümrük,22,1999,2.9,2,0,0,10,2,2,16,2,4,,,0,Matches
322,Ferhat Kaplan,tr TUR,GK,Giresunspor,33,1989,12.2,2,0,0,0,2,0,0,0,0,,,0,Matches
323,Aytaç Kara,tr TUR,MF,Kasımpaşa,29,1993,16.7,5,0,0,21,14,0,28,28,21,,,0,Matches
324,Efecan Karaca,tr TUR,"MF,FW",Alanyaspor,32,1989,25.9,4,0,0,28,74,12,78,11,16,,,0,Matches
325,Goran Karaćić,ba BIH,GK,Adana Demirspor,25,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Yusuf Karagöz,,GK,Alanyaspor,22,1999,4.6,0,0,0,0,0,0,0,0,0,,,0,Matches
327,Vedat Karakuş,tr TUR,GK,Adana Demirspor,24,1998,1.0,0,0,0,0,1,0,0,0,0,,,0,Matches
328,Kenan Karaman,tr TUR,"FW,MF",Beşiktaş,28,1994,0.4,0,0,0,0,2,0,0,0,0,,,0,Matches
329,Kazımcan Karataş,tr TUR,DF,Galatasaray,19,2003,8.0,1,0,0,20,6,1,22,18,15,,,0,Matches
330,Cebrail Karayel,tr TUR,DF,Konyaspor,27,1994,5.4,1,0,0,9,7,1,4,5,5,,,1,Matches
331,Erce Kardeşler,tr TUR,GK,Hatayspor,28,1994,21.0,3,0,0,0,7,0,0,0,0,,,0,Matches
332,Ali Karimi,ir IRN,"MF,DF",Kayserispor,28,1994,10.6,4,1,1,23,8,3,14,13,19,,,0,Matches
333,Eden Karzev,il ISR,MF,Başakşehir,22,2000,1.0,1,0,0,2,1,0,1,1,0,,,0,Matches
334,Salih Kavrazlı,tr TUR,FW,Adana Demirspor,20,2002,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
335,Doğukan Kaya,,GK,Ankaragücü,22,2000,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
336,Ayberk Kaygısız,tr TUR,DF,Başakşehir,17,2004,0.2,1,0,0,1,0,0,0,0,2,,,0,Matches
337,Olarenwaju Kayode,ng NGA,FW,Ümraniyespor,29,1993,5.7,2,0,0,7,11,3,6,1,5,,,0,Matches
338,Colin Kazim-Richards,tr TUR,FW,Fatih Karagümrük,35,1986,3.3,1,0,0,10,3,3,2,1,3,,,0,Matches
339,Kader Keita,ci CIV,MF,Sivasspor,21,2000,10.1,2,0,0,17,8,0,4,15,14,,,0,Matches
340,Olivier Kemen,cm CMR,MF,Kayserispor,26,1996,21.6,5,0,0,43,36,1,39,20,24,,,0,Matches
341,Philippe Keny,sn SEN,FW,Başakşehir,23,1999,11.5,1,0,0,17,16,18,10,4,8,,,0,Matches
342,Semih Kılıçsoy,tr TUR,FW,Beşiktaş,16,2005,0.5,1,0,0,4,0,0,2,0,0,,,0,Matches
343,Emre Kılınç,tr TUR,"MF,FW",Ankaragücü,27,1994,21.8,5,0,0,28,37,8,76,19,23,,,0,Matches
344,Emre Kılınç,tr TUR,"FW,MF",Galatasaray,27,1994,0.4,0,0,0,2,0,0,1,1,0,,,0,Matches
345,Joshua King,no NOR,"FW,MF",Fenerbahçe,30,1992,9.3,1,0,0,19,8,3,11,2,14,,,0,Matches
346,Serkan Kırıntılı,tr TUR,GK,Ümraniyespor,37,1985,9.2,0,0,0,0,0,0,0,0,0,,,0,Matches
347,Stelios Kitsiou,gr GRE,"DF,MF",Gaziantep FK,28,1993,19.7,8,0,0,18,25,2,28,28,49,,,1,Matches
348,Stelios Kitsiou,gr GRE,"MF,DF",Ankaragücü,28,1993,9.5,2,1,0,16,10,0,28,7,12,,,0,Matches
349,Arda Kızıldağ,tr TUR,DF,Gaziantep FK,23,1998,4.6,1,0,0,1,4,0,0,5,4,,,0,Matches
350,Arda Kızıldağ,tr TUR,DF,Ankaragücü,23,1998,5.0,2,0,0,5,3,0,0,8,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Arif Kocaman,,DF,Kayserispor,18,2003,11.8,1,0,0,8,1,1,0,21,9,,,0,Matches
352,Okan Kocuk,tr TUR,GK,Galatasaray,27,1995,1.1,0,0,0,0,0,0,0,0,0,,,0,Matches
353,Bengali-Fodé Koita,gn GUI,FW,Kasımpaşa,31,1990,9.1,4,0,0,12,22,6,0,0,3,,,0,Matches
354,Koka,eg EGY,FW,Alanyaspor,29,1993,19.9,2,0,0,24,12,14,3,5,8,,,0,Matches
355,Dimitrios Kolovetsios,gr GRE,DF,Kayserispor,30,1991,29.0,3,0,0,7,9,1,0,33,10,,,0,Matches
356,Efthimis Koulouris,gr GRE,FW,Alanyaspor,26,1996,5.3,1,0,0,9,3,5,1,2,3,,,0,Matches
357,Beren Kücükbasarik,,MF,Ümraniyespor,17,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
358,Fyodor Kudryashov,ru RUS,DF,Antalyaspor,35,1987,9.6,4,0,0,8,9,0,0,18,2,,,0,Matches
359,Mert Kurt,be BEL,FW,Giresunspor,19,2002,0.4,0,0,0,4,0,1,0,0,0,,,0,Matches
360,Berkan Kutlu,tr TUR,MF,Galatasaray,24,1998,8.5,4,0,0,15,15,0,8,20,24,,,0,Matches
361,Brandley Kuwas,cw CUW,"MF,FW",Giresunspor,29,1992,14.3,2,0,0,21,23,6,56,3,10,,,0,Matches
362,Montassir Lahtimi,ma MAR,MF,Trabzonspor,21,2001,1.6,0,0,0,4,2,1,2,0,2,,,0,Matches
363,Sam Larsson,se SWE,"MF,FW",Antalyaspor,29,1993,23.6,4,0,0,19,16,0,32,37,28,,,0,Matches
364,Joseph Larweh Attamah,gh GHA,"DF,MF",Kayserispor,28,1994,7.2,1,0,0,2,14,0,2,7,5,,,0,Matches
365,Helton Leite,br BRA,GK,Antalyaspor,31,1990,17.0,0,0,0,0,3,0,0,0,0,,,0,Matches
366,Mauricio Lemos,uy URU,DF,Fenerbahçe,26,1995,1.3,0,0,0,1,0,0,0,0,0,,,0,Matches
367,Ermir Lenjani,al ALB,DF,Ümraniyespor,32,1989,14.0,0,0,0,13,12,2,92,19,10,,,0,Matches
368,Lucas Lima,br BRA,DF,Başakşehir,30,1991,24.7,3,0,0,32,17,4,86,15,22,,,0,Matches
369,Lincoln,br BRA,"MF,DF",Fenerbahçe,23,1998,14.5,2,0,0,15,36,0,48,16,13,,,0,Matches
370,Adem Ljajić,rs SRB,"FW,MF",Fatih Karagümrük,30,1991,1.2,0,0,0,1,1,0,4,1,0,,,0,Matches
371,Saba Lobzhanidze,ge GEO,"FW,MF",Hatayspor,27,1994,17.1,0,0,0,8,5,8,72,7,3,,,0,Matches
372,Saba Lobzhanidze,ge GEO,"FW,MF",Fatih Karagümrük,27,1994,7.2,0,0,0,2,3,1,14,2,3,,,0,Matches
373,Jason Lokilo,be BEL,MF,İstanbulspor,23,1998,12.5,3,0,0,14,25,4,49,10,5,,,0,Matches
374,Florian Loshaj,xk KVX,MF,İstanbulspor,25,1996,4.0,1,0,0,6,4,2,20,1,5,,,0,Matches
375,Zé Luís,cv CPV,FW,Hatayspor,31,1991,6.7,1,0,0,9,11,2,2,4,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Arnaud Lusamba,cd COD,MF,Alanyaspor,25,1997,16.1,1,0,0,25,19,0,5,16,20,,,0,Matches
377,Christian Luyindama,cd COD,DF,Antalyaspor,28,1994,4.3,0,0,0,3,1,0,0,6,6,,,0,Matches
378,Federico Macheda,it ITA,"FW,MF",Ankaragücü,30,1991,3.9,1,0,0,10,6,8,2,0,0,,,0,Matches
379,Mahir Madatov,az AZE,"MF,FW",Konyaspor,25,1997,6.9,3,0,0,19,3,0,4,2,10,,,0,Matches
380,Ahmet Malatyali,,MF,Kayserispor,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
381,Kévin Malcuit,ma MAR,DF,Ankaragücü,31,1991,18.5,4,0,0,20,12,0,62,23,34,,,0,Matches
382,Salih Malkoçoglu,,MF,Trabzonspor,17,2005,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
383,Yunus Mallı,tr TUR,"FW,MF",Kasımpaşa,30,1992,1.7,0,0,0,6,2,1,5,2,1,,,0,Matches
384,Mickael Malsa,mq MTQ,MF,Kasımpaşa,26,1995,9.5,1,0,0,22,13,0,1,12,17,,,0,Matches
385,Carlos Mané,gw GNB,"MF,FW",Kayserispor,28,1994,16.3,0,0,0,8,27,4,101,15,28,,,0,Matches
386,Jovan Manev,mk MKD,DF,Adana Demirspor,21,2001,5.0,0,0,0,6,1,0,1,7,7,,,0,Matches
387,Lazar Marković,rs SRB,MF,Gaziantep FK,28,1994,10.5,6,1,1,13,9,5,15,9,7,,,0,Matches
388,Lazar Marković,rs SRB,MF,Trabzonspor,28,1994,3.9,1,0,0,7,5,1,7,4,3,,,0,Matches
389,Marlon,br BRA,DF,Ankaragücü,25,1997,11.1,3,1,1,12,10,0,52,7,19,,,0,Matches
390,Arthur Masuaku,cd COD,DF,Beşiktaş,28,1993,28.9,8,0,0,31,11,2,209,25,37,,,0,Matches
391,Juan Mata,es ESP,MF,Galatasaray,34,1988,3.8,1,0,0,3,6,2,16,1,0,,,0,Matches
392,Alexandru Maxim,ro ROU,MF,Beşiktaş,32,1990,3.1,1,0,0,8,4,0,18,3,7,,,0,Matches
393,Alexandru Maxim,ro ROU,"MF,FW",Gaziantep FK,32,1990,20.9,5,0,0,25,28,0,144,9,14,,,0,Matches
394,Admir Mehmedi,ch SUI,MF,Antalyaspor,31,1991,3.1,1,0,0,5,10,2,1,1,3,,,0,Matches
395,Adi Mehremić,ba BIH,DF,İstanbulspor,30,1992,7.2,2,1,1,9,8,0,2,18,15,,,0,Matches
396,Robert Mejía,co COL,MF,Giresunspor,21,2000,24.4,5,0,0,38,39,2,19,33,31,,,0,Matches
397,Bernard Mensah,gh GHA,MF,Kayserispor,27,1994,19.9,7,0,0,53,41,0,28,15,17,,,0,Matches
398,Umut Meraş,tr TUR,DF,Beşiktaş,26,1995,4.8,0,0,0,10,3,0,16,13,6,,,0,Matches
399,Levent Mercan,de GER,DF,Fatih Karagümrük,21,2000,23.3,1,0,0,13,21,1,43,23,26,,,0,Matches
400,Alexander Merkel,kz KAZ,MF,Gaziantep FK,30,1992,8.4,2,0,0,11,6,0,6,4,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Yıldırım Mert Çetin,tr TUR,DF,Adana Demirspor,25,1997,6.6,2,0,0,7,4,0,0,3,4,,,0,Matches
402,Muhammed Mert,be BEL,MF,Hatayspor,27,1995,0.7,0,0,0,3,3,0,1,1,0,,,0,Matches
403,Dries Mertens,be BEL,MF,Galatasaray,35,1987,22.7,7,0,0,41,41,2,123,10,21,,,0,Matches
404,Konrad Michalak,pl POL,MF,Konyaspor,24,1997,17.9,2,0,0,16,34,5,46,4,10,,,0,Matches
405,Fredrik Midtsjø,no NOR,MF,Galatasaray,28,1993,6.9,3,0,0,13,10,0,6,6,7,,,0,Matches
406,Milson,ao ANG,"MF,FW",Ankaragücü,22,1999,5.2,2,0,0,12,15,6,14,2,7,,,0,Matches
407,Metehan Mimaroğlu,,FW,Ümraniyespor,28,1994,3.1,0,0,0,2,2,2,15,1,1,,,0,Matches
408,Efecan Mızrakçı,,DF,Fatih Karagümrük,18,2004,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
409,Javi Montero,es ESP,DF,Beşiktaş,23,1999,2.5,0,0,0,1,4,0,0,3,1,,,0,Matches
410,Emre Mor,tr TUR,MF,Fenerbahçe,25,1997,12.5,4,0,0,10,38,0,36,9,18,,,0,Matches
411,Pedro Filipe Barbosa Moreira,pt POR,MF,Ankaragücü,29,1992,14.9,1,0,0,25,18,2,40,5,14,,,0,Matches
412,Jorge Morel,py PAR,DF,Adana Demirspor,24,1998,10.1,1,0,0,6,8,1,2,18,12,,,0,Matches
