rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
188,Fernando Ferreira Fonseca,pt POR,"DF,FW",Paços de Ferreira,25,1997,1.8,2,2,1,1,0,0,2,2,2,0,2,3,5,4,0,Matches
189,João Ferreira,pt POR,"DF,MF",Rio Ave,21,2001,1.8,6,6,2,3,1,1,3,2,3,1,2,1,7,2,1,Matches
190,Vitó Ferreira,pt POR,"MF,FW",Casa Pia,24,1997,0.8,1,1,0,0,1,0,1,1,0,0,0,0,1,2,0,Matches
191,Daniel Figueira,pt POR,GK,Estoril,24,1998,31.7,0,0,0,0,0,0,1,1,0,0,0,0,0,14,1,Matches
192,Bernardo Folha,pt POR,"MF,FW",Porto,20,2002,0.6,3,1,2,1,0,3,5,2,1,0,1,0,3,0,0,Matches
193,Tiago Fonseca Morais,pt POR,FW,Boavista,18,2003,0.3,3,2,1,1,1,3,3,0,0,0,0,1,4,0,0,Matches
194,Théo Fonseca,fr FRA,"MF,FW",Famalicão,22,2000,1.2,0,0,0,0,0,0,1,1,3,1,2,2,2,3,0,Matches
195,Rui Fonte,pt POR,"FW,MF",Famalicão,32,1990,5.1,6,4,1,4,1,2,2,0,6,0,6,1,7,3,0,Matches
196,Hernâni Fortes,pt POR,"FW,MF",Rio Ave,30,1991,7.5,4,2,3,1,0,1,5,4,5,1,4,1,5,4,0,Matches
197,André Franco,pt POR,"MF,FW",Porto,24,1998,7.7,11,7,2,6,3,4,14,10,3,1,2,5,16,4,0,Matches
198,Afonso Freitas,pt POR,"DF,MF",Vitória,22,2000,21.4,28,19,15,11,2,17,28,11,16,8,8,18,46,49,0,Matches
199,Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,23,1999,29.1,38,25,7,21,10,13,24,11,18,2,16,19,57,1,0,Matches
200,Nicolás Gaitán,ar ARG,"FW,MF",Paços de Ferreira,34,1988,19.9,20,12,9,6,5,9,36,27,17,2,15,12,32,21,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
201,Galeno,br BRA,"MF,FW",Porto,24,1997,22.2,28,16,9,7,12,14,28,14,21,3,18,21,49,25,0,Matches
202,Nino Galović,hr CRO,DF,Arouca,30,1992,14.5,13,10,11,2,0,7,8,1,14,13,1,16,29,66,0,Matches
203,João Gamboa,pt POR,MF,Estoril,25,1996,11.6,16,9,5,9,2,7,21,14,19,10,9,14,30,21,1,Matches
204,Pedro Ganchas,pt POR,DF,Paços de Ferreira,22,2000,3.0,4,3,2,2,0,3,7,4,5,4,1,1,5,9,0,Matches
205,Bruno Gaspar,ao ANG,"DF,MF",Vitória,29,1993,2.4,9,6,6,2,1,2,3,1,1,1,0,4,13,5,0,Matches
206,Francisco Geraldes,pt POR,MF,Estoril,27,1995,20.3,29,19,10,16,3,11,29,18,13,2,11,21,50,7,1,Matches
207,Gilberto,br BRA,DF,Benfica,29,1993,8.9,23,14,10,10,3,15,26,11,12,2,10,11,34,13,0,Matches
208,Saviour Godwin,ng NGA,"FW,MF",Casa Pia,25,1996,26.7,29,15,10,13,6,13,36,23,19,1,18,13,42,7,0,Matches
209,Eulânio Ângelo Chipela Gomes,gw GNB,DF,Santa Clara,28,1994,6.4,11,8,5,1,5,5,6,1,8,1,7,4,15,9,0,Matches
210,Henrique Gomes,pt POR,DF,Gil Vicente FC,26,1995,5.3,9,4,8,0,1,4,9,5,8,2,6,4,13,18,0,Matches
211,Nito Gomes,gw GNB,MF,Marítimo,20,2002,0.8,1,1,0,1,0,1,1,0,0,0,0,1,2,4,0,Matches
212,Rodrigo Gomes,pt POR,"FW,MF",Braga,19,2003,3.8,10,9,4,3,3,3,9,6,3,0,3,3,13,3,0,Matches
213,Rui Gomes,pt POR,"MF,FW",Portimonense,24,1997,11.9,17,9,6,8,3,10,24,14,14,1,13,10,27,9,0,Matches
214,Vítor Gomes,pt POR,MF,Rio Ave,34,1987,8.4,11,6,4,6,1,3,6,3,4,0,4,6,17,17,1,Matches
215,Victor Gomez,es ESP,DF,Braga,22,2000,22.9,32,16,18,11,3,21,40,19,21,5,16,16,48,39,0,Matches
216,Nuno Gonçalo Moreira,pt POR,"FW,MF",Vizela,23,1999,20.4,24,16,12,7,5,13,32,19,20,4,16,24,48,28,0,Matches
217,Diogo Gonçalves,pt POR,FW,Benfica,25,1997,3.4,6,6,1,3,2,2,4,2,4,0,4,1,7,1,0,Matches
218,João Gonçalves,pt POR,GK,Boavista,21,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Matches
219,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,24,1998,31.2,59,36,13,38,8,23,53,30,22,4,18,21,80,6,0,Matches
220,Cristian González,uy URU,DF,Santa Clara,26,1996,11.7,22,16,15,5,2,8,10,2,19,11,8,20,42,57,1,Matches
221,Walter González,py PAR,FW,Santa Clara,27,1995,4.4,0,0,0,0,0,0,1,1,1,0,1,1,1,7,0,Matches
222,Yony González,co COL,"FW,MF",Portimonense,28,1994,10.8,12,10,6,5,1,3,9,6,9,2,7,4,16,12,0,Matches
223,Jean Gorby,fr FRA,MF,Braga,20,2002,1.3,3,2,1,0,2,3,8,5,3,0,3,2,5,1,0,Matches
224,Kenji Gorré,cw CUW,"FW,MF",Boavista,27,1994,16.4,15,6,7,6,2,6,16,10,18,0,18,11,26,4,0,Matches
225,Tiago Gouveia,pt POR,"FW,MF",Estoril,21,2001,26.5,45,25,17,17,11,25,49,24,18,1,17,15,60,20,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
226,João Graça,pt POR,"MF,FW",Rio Ave,27,1995,12.8,22,17,7,10,5,9,32,23,19,4,15,8,30,5,1,Matches
227,Álex Grimaldo,es ESP,DF,Benfica,26,1995,32.7,74,46,26,31,17,50,89,39,27,1,26,40,114,26,0,Matches
228,Marko Grujić,rs SRB,MF,Porto,26,1996,12.5,42,21,16,23,3,22,32,10,17,4,13,23,65,28,0,Matches
229,Alexandre Guedes,pt POR,FW,Paços de Ferreira,28,1994,8.8,7,5,3,2,2,2,7,5,2,2,0,2,9,6,0,Matches
230,Gonçalo Guedes,pt POR,"FW,MF",Benfica,25,1996,4.5,7,2,1,5,1,2,2,0,7,0,7,1,8,1,0,Matches
231,Ricardo Guimarães,mz MOZ,MF,Chaves,26,1995,21.8,49,29,21,25,3,27,79,52,40,10,30,31,80,34,1,Matches
232,Rafik Guitane,fr FRA,"MF,FW",Estoril,23,1999,8.7,7,6,2,4,1,4,12,8,10,1,9,3,10,2,0,Matches
233,Raphael Guzzo,pt POR,MF,Vizela,27,1995,26.2,63,32,22,34,7,32,59,27,33,10,23,34,97,26,0,Matches
234,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,27,1995,1.5,1,1,0,1,0,0,2,2,3,2,1,1,2,3,0,Matches
235,Yanis Hamache,dz ALG,MF,Boavista,23,1999,2.0,2,1,1,1,0,0,2,2,2,0,2,1,3,8,0,Matches
236,Tomás Händel,pt POR,MF,Vitória,21,2000,4.8,12,9,9,3,0,7,15,8,3,0,3,6,18,3,0,Matches
237,Boubacar Hanne,pt POR,"FW,DF",Gil Vicente FC,23,1999,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
238,Héctor,es ESP,FW,Chaves,26,1995,16.4,4,2,0,4,0,0,12,12,9,4,5,2,6,17,0,Matches
239,Jordan Holsgrove,sct SCO,MF,Paços de Ferreira,22,1999,19.8,37,20,14,20,3,19,51,32,24,3,21,25,62,13,0,Matches
240,Lukáš Horníček,cz CZE,GK,Braga,20,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
241,André Horta,pt POR,MF,Braga,25,1996,23.1,37,23,14,17,6,22,54,32,24,7,17,13,50,12,1,Matches
242,Ricardo Horta,pt POR,"MF,FW",Braga,27,1994,29.0,35,16,7,17,11,19,49,30,25,2,23,12,47,14,0,Matches
243,Abbas Ibrahim,ng NGA,"MF,DF",Paços de Ferreira,24,1998,3.6,6,4,3,3,0,4,7,3,7,2,5,4,10,3,2,Matches
244,Tiago Ilori,pt POR,DF,Paços de Ferreira,29,1993,2.3,0,0,0,0,0,0,1,1,1,0,1,1,1,9,0,Matches
245,Gonçalo Inácio,pt POR,DF,Sporting CP,20,2001,26.3,39,23,24,15,0,23,41,18,25,11,14,45,84,66,3,Matches
246,Índio,br BRA,MF,Vitória,22,1999,0.8,1,0,1,0,0,1,2,1,0,0,0,1,2,3,0,Matches
247,Hernani Infande,pt POR,"MF,FW",Braga,21,2001,0.9,2,2,2,0,0,1,2,1,1,0,1,0,2,2,0,Matches
248,Hernani Infande,pt POR,"FW,MF",Paços de Ferreira,21,2001,3.9,7,5,5,1,1,2,6,4,3,0,3,1,8,1,0,Matches
249,Carlos Isaac,es ESP,DF,Vizela,24,1998,3.9,12,7,3,7,2,11,11,0,3,2,1,5,17,14,0,Matches
250,Franco Israel,uy URU,GK,Sporting CP,22,2000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
251,Abass Issah,gh GHA,"FW,MF",Chaves,23,1998,15.2,16,7,7,5,4,8,24,16,9,0,9,8,24,7,0,Matches
252,Ítalo,br BRA,DF,Santa Clara,20,2002,11.9,15,7,10,5,0,11,13,2,17,9,8,10,25,66,0,Matches
253,Ivan Jaime Pajuelo,es ESP,"FW,MF",Famalicão,21,2000,20.8,20,8,8,9,3,9,26,17,16,0,16,11,31,6,0,Matches
254,Nicolas Janvier,fr FRA,MF,Vitória,23,1998,7.0,16,11,8,8,0,6,13,7,9,1,8,6,22,2,0,Matches
255,Anderson Jesus,br BRA,DF,Vizela,27,1995,29.6,31,20,22,9,0,9,17,8,28,20,8,37,68,168,1,Matches
256,Jhonatan,br BRA,GK,Rio Ave,31,1991,32.0,1,0,1,0,0,1,3,2,0,0,0,0,1,9,6,Matches
257,Park Ji-soo,kr KOR,DF,Portimonense,28,1994,13.3,26,20,14,11,1,14,19,5,15,10,5,6,32,54,1,Matches
258,Jo,br BRA,"FW,MF",Chaves,27,1995,3.3,4,3,1,2,1,3,6,3,5,1,4,2,6,9,0,Matches
259,João,br BRA,GK,Casa Pia,24,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
260,Joãozinho,pt POR,DF,Estoril,33,1989,28.6,36,27,16,16,4,19,31,12,29,14,15,16,52,63,0,Matches
261,Joca,pt POR,"MF,FW",Rio Ave,26,1996,4.6,3,1,2,1,0,2,4,2,3,0,3,3,6,0,0,Matches
262,Henrique Jocú,pt POR,"MF,FW",Portimonense,20,2001,5.1,13,5,5,8,0,4,15,11,6,3,3,7,20,5,0,Matches
263,Diederrick Joel,cm CMR,FW,Marítimo,28,1993,10.5,6,1,2,4,0,1,3,2,7,0,7,2,8,4,0,Matches
264,Michael Johnston,ie IRL,"FW,MF",Vitória,23,1999,15.2,11,8,2,4,5,3,19,16,11,2,9,5,16,5,0,Matches
265,Bruno Jordão,pt POR,MF,Santa Clara,23,1998,9.4,13,11,6,6,1,6,22,16,10,1,9,12,25,7,0,Matches
266,Igor Julião,br BRA,DF,Vizela,27,1994,17.9,29,21,20,6,3,17,23,6,7,2,5,22,51,40,0,Matches
267,Juninho,br BRA,FW,Chaves,25,1996,20.1,20,15,4,14,2,9,23,14,12,3,9,12,32,12,0,Matches
268,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,21,2001,33.0,0,0,0,0,0,0,4,4,0,0,0,0,0,20,2,Matches
269,Welinton Júnior,br BRA,FW,Portimonense,29,1993,22.9,18,7,2,11,5,5,27,22,10,0,10,6,24,7,1,Matches
270,Zainadine Júnior,mz MOZ,DF,Marítimo,34,1988,23.1,23,13,13,8,2,13,18,5,22,18,4,33,56,73,1,Matches
271,Junior Kadile,fr FRA,"FW,MF",Famalicão,19,2002,7.4,18,10,9,7,2,4,15,11,5,0,5,3,21,5,0,Matches
272,Stanley Kanu,ng NGA,"FW,DF",Marítimo,23,1999,0.8,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,Matches
273,Jorge Karse,ge GEO,"MF,DF",Rio Ave,17,2005,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
274,Francisco Kiki,pt POR,MF,Casa Pia,24,1998,0.1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Matches
275,Gustavo Klismahn,br BRA,MF,Portimonense,22,1999,7.8,15,8,3,9,3,2,8,6,11,1,10,3,18,8,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
276,Philippe Koffi,ci CIV,FW,Paços de Ferreira,20,2002,7.4,9,3,6,1,2,7,9,2,0,0,0,2,11,3,0,Matches
277,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,31,1990,10.3,1,1,1,0,0,1,1,0,0,0,0,0,1,6,0,Matches
278,Takahiro Kunimoto,jp JPN,"FW,MF",Casa Pia,24,1997,14.1,14,8,5,8,1,9,31,22,22,0,22,9,23,7,0,Matches
279,Matías Lacava,ve VEN,"FW,MF",Vizela,19,2002,3.9,7,4,2,4,1,1,7,6,5,0,5,1,8,1,0,Matches
280,Diego Lainez,mx MEX,MF,Braga,22,2000,1.7,3,2,0,3,0,1,2,1,0,0,0,1,4,0,0,Matches
281,Chico Lamba,pt POR,DF,Sporting CP,19,2003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
282,Rúben Lameiras,pt POR,"FW,MF",Vitória,27,1994,12.6,15,9,6,5,4,7,17,10,5,0,5,3,18,4,0,Matches
283,Bruno Langa,mz MOZ,DF,Chaves,24,1997,27.5,35,25,22,6,7,16,29,13,35,10,25,31,66,74,0,Matches
284,Yusuf Lawal,ng NGA,"MF,FW",Arouca,24,1998,0.9,5,4,2,2,1,1,3,2,1,1,0,0,5,2,0,Matches
285,James Lea Siliki,cm CMR,"MF,FW",Estoril,26,1996,8.9,15,12,7,7,1,7,11,4,9,2,7,9,24,4,0,Matches
286,Leonardo Lelo,pt POR,"MF,DF",Casa Pia,22,2000,25.4,40,17,23,16,1,24,53,29,29,3,26,37,77,46,0,Matches
287,Nuno Lima,pt POR,DF,Paços de Ferreira,21,2001,27.2,26,17,20,5,1,12,23,11,38,24,14,40,66,112,0,Matches
288,Rúben Lima,pt POR,DF,Famalicão,32,1989,13.2,17,10,11,6,0,4,9,5,21,8,13,32,49,48,0,Matches
289,Percy Liza,pe PER,"FW,MF",Marítimo,22,2000,4.7,5,4,1,3,1,2,3,1,2,1,1,0,5,4,0,Matches
290,Danny Loader,cm CMR,"FW,MF",Porto,21,2000,5.0,8,6,4,2,2,2,6,4,4,0,4,2,10,4,0,Matches
291,Julien Lomboto,,MF,Rio Ave,20,2002,0.1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Matches
292,Né lopes,pt POR,DF,Gil Vicente FC,22,2000,5.0,2,2,1,1,0,1,2,1,13,12,1,6,8,11,0,Matches
293,Bruno Lourenço,pt POR,"MF,FW",Boavista,24,1998,20.9,33,19,15,13,5,16,41,25,21,1,20,14,47,8,0,Matches
294,Lucão,br BRA,DF,Portimonense,30,1992,5.9,6,4,5,0,1,4,5,1,4,4,0,3,9,22,0,Matches
295,Florentino Luís,pt POR,MF,Benfica,22,1999,23.6,82,45,29,37,16,46,66,20,26,1,25,63,145,27,0,Matches
296,José Luis Rodríguez,pa PAN,"FW,MF",Famalicão,24,1998,5.6,4,1,2,0,2,2,4,2,3,1,2,1,5,2,0,Matches
297,Luquinha,br BRA,"MF,FW",Portimonense,21,2000,13.0,17,12,9,2,6,8,18,10,21,2,19,1,18,3,0,Matches
298,Tiago Machado,pt POR,"MF,FW",Boavista,18,2004,0.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
299,Miguel Maga,pt POR,"DF,MF",Vitória,19,2002,21.7,65,38,45,11,9,45,72,27,36,8,28,40,105,52,0,Matches
300,Magrão,br BRA,GK,Rio Ave,22,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
301,Giorgi Makaridze,ge GEO,GK,Marítimo,32,1990,6.0,1,0,1,0,0,1,1,0,0,0,0,0,1,3,0,Matches
302,Gaius Makouta,cg CGO,MF,Boavista,25,1997,30.4,37,19,13,22,2,15,36,21,19,5,14,40,77,45,0,Matches
303,Pedro Malheiro,pt POR,"DF,MF",Boavista,21,2001,31.0,94,55,60,30,4,47,78,31,42,4,38,37,131,66,0,Matches
304,Wilson Manafá,pt POR,DF,Porto,28,1994,3.4,3,3,2,1,0,2,3,1,7,1,6,3,6,6,0,Matches
305,Ricardo Mangas,pt POR,"MF,FW",Boavista,24,1998,20.6,15,6,8,5,2,7,19,12,5,1,4,14,29,25,0,Matches
306,Manuel Manu,pt POR,DF,Vitória,21,2001,0.8,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Matches
307,Juan Manuel Boselli,uy URU,FW,Gil Vicente FC,22,1999,13.8,27,19,12,11,4,14,39,25,27,0,27,9,36,14,0,Matches
308,José Manuel Velázquez,ve VEN,"DF,MF",Arouca,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Matches
309,Zé Manuel,pt POR,FW,Rio Ave,31,1990,0.3,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Matches
310,Maracás,br BRA,DF,Paços de Ferreira,28,1994,15.8,20,13,17,3,0,10,18,8,19,12,7,21,41,69,0,Matches
311,Iván Marcano,es ESP,DF,Porto,35,1987,24.4,18,11,14,4,0,8,18,10,24,16,8,27,45,66,1,Matches
312,Joao Marcos,br BRA,"FW,MF",Santa Clara,22,2000,1.8,2,1,0,1,1,0,1,1,0,0,0,0,2,0,0,Matches
313,Abraham Marcus,ng NGA,FW,Porto,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
314,Adrián Marín,es ESP,DF,Gil Vicente FC,25,1997,28.6,63,38,37,20,6,35,54,19,30,5,25,31,94,78,0,Matches
315,João Mário,pt POR,FW,Benfica,29,1993,29.4,45,28,9,26,10,17,49,32,40,1,39,11,56,12,0,Matches
316,João Mário Lopes,pt POR,DF,Porto,22,2000,13.2,26,11,13,6,7,15,33,18,8,0,8,10,36,14,0,Matches
317,Marlon,br BRA,FW,Gil Vicente FC,24,1997,4.2,7,4,5,0,2,6,13,7,11,0,11,2,9,1,0,Matches
318,Alejandro Marqués,ve VEN,FW,Estoril,21,2000,7.3,5,4,0,4,1,1,5,4,6,3,3,3,8,6,0,Matches
319,Bruno Marques,br BRA,FW,Arouca,23,1999,2.5,6,2,1,5,0,3,7,4,6,0,6,4,10,1,0,Matches
320,João Marques,pt POR,MF,Estoril,20,2002,4.3,7,2,5,2,0,2,6,4,6,0,6,0,7,2,0,Matches
321,Rúben Marques,pt POR,FW,Marítimo,19,2002,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
322,José Marsà,es ESP,DF,Sporting CP,20,2002,1.3,0,0,0,0,0,0,0,0,2,1,1,3,3,1,0,Matches
323,Toni Martínez,es ESP,FW,Porto,25,1997,12.8,21,12,3,5,13,8,12,4,10,0,10,2,23,3,0,Matches
324,Rafael Martins,br BRA,FW,Casa Pia,33,1989,15.9,8,4,1,5,2,0,4,4,13,0,13,0,8,15,0,Matches
325,Rodrigo Martins,pt POR,"FW,MF",Estoril,23,1998,15.4,16,8,5,8,3,8,22,14,8,1,7,4,20,10,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Matheus,br BRA,GK,Braga,30,1992,31.9,2,0,2,0,0,2,4,2,0,0,0,1,3,19,1,Matches
327,Ricardo Matos,pt POR,"FW,MF",Portimonense,22,2000,3.3,2,2,1,0,1,1,2,1,0,0,0,0,2,1,0,Matches
328,Maurício,br BRA,MF,Portimonense,33,1988,11.0,22,16,6,14,2,10,27,17,16,4,12,15,37,11,0,Matches
329,Iuri Medeiros,pt POR,"MF,FW",Braga,28,1994,22.9,24,11,7,14,3,12,32,20,21,1,20,6,30,8,0,Matches
330,Kevin Medina,es ESP,"FW,MF",Gil Vicente FC,21,2001,8.2,26,17,9,10,7,15,30,15,9,2,7,4,30,5,1,Matches
331,Mauro Meireles Couto,pt POR,"MF,FW",Paços de Ferreira,16,2005,1.4,1,1,1,0,0,0,1,1,2,0,2,0,1,2,0,Matches
332,Diogo Mendes,cv CPV,MF,Marítimo,24,1998,13.7,33,16,12,19,2,20,32,12,19,1,18,8,41,14,0,Matches
333,João Mendes,pt POR,MF,Chaves,27,1994,25.9,34,18,10,16,8,18,47,29,24,0,24,17,51,6,0,Matches
334,Joe Mendes,se SWE,"DF,MF",Braga,19,2002,2.1,1,0,0,1,0,0,1,1,3,0,3,6,7,4,0,Matches
335,Alex Mendez,us USA,"MF,FW",Vizela,21,2000,15.8,40,18,14,19,7,14,29,15,13,1,12,16,56,15,0,Matches
336,Bruno Messi,pt POR,"MF,FW",Santa Clara,25,1996,14.0,18,6,8,9,1,6,27,21,27,3,24,8,26,10,1,Matches
337,Mexer,mz MOZ,DF,Estoril,33,1988,10.8,11,5,9,2,0,7,9,2,9,7,2,12,23,32,0,Matches
338,Benji Michel,us USA,FW,Arouca,24,1997,3.1,1,1,0,1,0,0,1,1,2,0,2,1,2,10,0,Matches
339,Enea Mihaj,al ALB,DF,Famalicão,24,1998,24.7,23,11,18,4,1,12,25,13,29,22,7,32,55,91,0,Matches
340,Álex Millán,es ESP,FW,Famalicão,22,1999,8.6,6,2,1,1,4,4,9,5,6,1,5,0,6,6,0,Matches
341,Bogdan Milovanov,ua UKR,DF,Arouca,24,1998,11.0,38,22,22,11,5,22,35,13,12,2,10,18,56,54,0,Matches
342,Kento Misao,jp JPN,MF,Santa Clara,26,1996,11.7,30,17,12,16,2,12,27,15,19,9,10,16,46,13,0,Matches
343,Zié Mohamed Ouattara,ci CIV,"FW,MF",Portimonense,22,2000,12.9,28,16,15,12,1,11,18,7,18,3,15,14,42,22,0,Matches
344,Jonathan Monroy,es ESP,"FW,MF",Chaves,20,2001,7.4,16,10,9,6,1,11,23,12,8,2,6,7,23,5,0,Matches
345,Nélson Monte,pt POR,DF,Chaves,27,1995,28.7,34,23,25,8,1,23,43,20,41,24,17,55,89,150,0,Matches
346,Miguel Monteiro,pt POR,FW,Gil Vicente FC,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
347,Morato,br BRA,DF,Benfica,21,2001,7.2,9,7,6,2,1,3,5,2,5,3,2,7,16,19,0,Matches
348,Pablo Moreno,es ESP,"FW,MF",Marítimo,20,2002,9.9,16,9,6,5,5,7,18,11,7,0,7,2,18,1,0,Matches
349,Hélder Morim,pt POR,"MF,FW",Chaves,21,2001,1.0,4,2,3,1,0,3,5,2,5,0,5,1,5,1,0,Matches
350,Hidemasa Morita,jp JPN,MF,Sporting CP,27,1995,21.8,50,33,13,29,8,21,32,11,27,5,22,26,76,18,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Mosquito,br BRA,GK,Arouca,26,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
352,Fahd Moufi,ma MAR,DF,Portimonense,26,1996,29.3,29,19,16,11,2,17,28,11,46,17,29,45,74,69,0,Matches
353,Moura,pt POR,DF,Famalicão,22,1999,23.6,31,16,11,16,4,15,28,13,35,9,26,27,58,71,0,Matches
354,Rodrigo Moura,br BRA,GK,Chaves,26,1996,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,Matches
355,MT,br BRA,"DF,MF",Santa Clara,21,2001,12.6,29,15,15,10,4,21,37,16,13,3,10,13,42,37,1,Matches
356,Rafa Mújica,es ESP,FW,Arouca,23,1998,18.1,23,19,3,12,8,2,10,8,19,1,18,2,25,28,0,Matches
357,Petar Musa,hr CRO,FW,Benfica,24,1998,7.4,12,9,1,4,7,4,11,7,5,3,2,7,19,3,0,Matches
358,Almoatasem Al Musrati,ly LBY,MF,Braga,26,1996,25.7,66,34,23,35,8,29,63,34,44,13,31,57,123,26,0,Matches
359,Kosuke Nakamura,jp JPN,GK,Portimonense,27,1995,30.0,1,1,1,0,0,1,3,2,0,0,0,0,1,24,2,Matches
360,Léo Natel,br BRA,FW,Casa Pia,25,1997,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
361,Fran Navarro,es ESP,FW,Gil Vicente FC,24,1998,33.7,23,12,1,16,6,8,31,23,24,3,21,3,26,7,0,Matches
362,Flávio Nazinho,pt POR,DF,Sporting CP,19,2003,1.1,3,2,2,1,0,2,3,1,1,1,0,0,3,2,0,Matches
363,Mor Ndiaye,sn SEN,MF,Estoril,21,2000,15.6,32,21,14,16,2,21,29,8,19,10,9,13,45,63,2,Matches
364,Cher Ndour,it ITA,MF,Benfica,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
365,Christian Neiva Afonso,pt POR,DF,Vizela,27,1994,24.7,46,34,27,15,4,24,38,14,23,13,10,46,92,79,0,Matches
366,Nelson,ao ANG,"FW,MF",Vitória,24,1998,12.9,29,20,11,12,6,6,12,6,12,0,12,15,44,17,0,Matches
367,David Neres,br BRA,"FW,MF",Benfica,25,1997,21.8,21,8,5,10,6,10,27,17,11,0,11,3,24,1,0,Matches
368,Neto,br BRA,MF,Casa Pia,30,1991,17.0,33,18,17,14,2,15,52,37,20,4,16,28,61,20,1,Matches
369,Luís Neto,pt POR,DF,Sporting CP,34,1988,3.0,6,3,4,2,0,4,5,1,2,1,1,1,7,6,0,Matches
370,João Neves,pt POR,"MF,FW",Benfica,17,2004,6.8,26,19,14,9,3,13,26,13,15,3,12,9,35,5,0,Matches
371,Sikou Niakaté,ml MLI,DF,Braga,23,1999,23.6,22,10,11,10,1,13,25,12,24,11,13,49,71,93,0,Matches
372,Yusupha Njie,gm GAM,FW,Boavista,28,1994,23.6,25,16,3,14,8,4,18,14,22,5,17,8,33,17,0,Matches
373,Miguel Nóbrega,pt POR,DF,Rio Ave,22,2000,6.2,8,5,4,3,1,5,8,3,10,6,4,4,12,28,0,Matches
374,Gonçalo Nogueira,pt POR,MF,Vitória,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
375,Ygor Nogueira,br BRA,DF,Santa Clara,27,1995,11.3,18,10,13,4,1,10,15,5,17,11,6,18,36,49,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
