rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Femi Azeez,eng ENG,"FW,MF",Reading,20,2001,6.2,2,15,4,26.7,2.42,0.65,0.13,0.50,15.8,0,0,0,2.0,2.0,0.13,0.0,0.0,Matches
27,Fin Back,eng ENG,DF,Nott'ham Forest,18,2002,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
28,Juninho Bacuna,cw CUW,"MF,FW",Birmingham City,23,1997,14.5,2,32,9,28.1,2.21,0.62,0.06,0.22,21.6,1,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches
29,Leandro Bacuna,cw CUW,"MF,FW",Cardiff City,29,1991,11.4,1,13,3,23.1,1.14,0.26,0.08,0.33,14.9,1,0,0,2.4,2.4,0.19,-1.4,-1.4,Matches
30,Joel Bagan,ie IRL,"DF,MF",Cardiff City,21,2000,22.8,3,18,7,38.9,0.79,0.31,0.17,0.43,14.6,0,0,0,2.8,2.8,0.16,+0.2,+0.2,Matches
31,Lewis Baker,eng ENG,MF,Stoke City,26,1995,20.0,8,31,9,29.0,1.55,0.45,0.16,0.56,26.7,3,3,3,4.6,2.2,0.07,+3.4,+2.8,Matches
32,Nathan Baker,eng ENG,DF,Bristol City,30,1991,11.1,1,7,1,14.3,0.63,0.09,0.14,1.00,10.1,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
33,Tyreeq Bakinson,eng ENG,MF,Bristol City,22,1998,9.5,1,14,5,35.7,1.48,0.53,0.07,0.20,21.5,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
34,George Baldock,gr GRE,DF,Sheffield Utd,28,1993,22.6,1,12,4,33.3,0.53,0.18,0.08,0.25,17.9,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
35,Sam Baldock,eng ENG,FW,Derby County,32,1989,8.9,2,14,7,50.0,1.58,0.79,0.14,0.29,15.4,0,0,0,1.9,1.9,0.14,+0.1,+0.1,Matches
36,Dominic Ball,eng ENG,"MF,DF",QPR,25,1995,13.5,1,8,2,25.0,0.59,0.15,0.13,0.50,20.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
37,Daniel Ballard,nir NIR,DF,Millwall,21,1999,29.3,1,20,8,40.0,0.68,0.27,0.05,0.13,8.9,0,0,0,2.2,2.2,0.11,-1.2,-1.2,Matches
38,Folarin Balogun,us USA,FW,Middlesbrough,20,2001,9.9,3,25,13,52.0,2.53,1.31,0.12,0.23,14.4,0,0,0,3.6,3.6,0.14,-0.6,-0.6,Matches
39,Sol Bamba,ci CIV,DF,Middlesbrough,36,1985,18.5,0,10,2,20.0,0.54,0.11,0.00,0.00,9.7,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
40,Yoann Barbet,fr FRA,DF,QPR,28,1993,41.0,2,35,7,20.0,0.85,0.17,0.06,0.29,19.1,5,0,0,2.0,2.0,0.06,0.0,0.0,Matches
41,Brandon Barker,eng ENG,"FW,MF",Reading,24,1996,0.3,0,1,1,100.0,3.33,3.33,0.00,0.00,11.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
42,Tom Barkhuizen,eng ENG,"DF,FW",Preston,28,1993,8.8,0,9,3,33.3,1.03,0.34,0.00,0.00,19.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
43,Kyle Bartley,eng ENG,DF,West Brom,30,1991,38.2,2,47,16,34.0,1.23,0.42,0.04,0.13,10.5,0,0,0,4.8,4.8,0.10,-2.8,-2.8,Matches
44,Chris Basham,eng ENG,DF,Sheffield Utd,33,1988,24.5,0,6,0,0.0,0.25,0.00,0.00,,13.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
45,Amine Bassi,fr FRA,"MF,FW",Barnsley,23,1997,13.3,2,18,6,33.3,1.35,0.45,0.11,0.33,22.0,3,0,0,1.7,1.7,0.10,+0.3,+0.3,Matches
46,Danny Batth,eng ENG,DF,Stoke City,30,1990,10.1,0,9,1,11.1,0.89,0.10,0.00,0.00,10.1,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
47,Patrick Bauer,de GER,DF,Preston,28,1992,31.8,3,16,7,43.8,0.50,0.22,0.19,0.43,11.4,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches
48,Nathan Baxter,eng ENG,GK,Hull City,22,1998,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
49,Jake Beesley,eng ENG,FW,Blackpool,24,1996,3.8,2,11,4,36.4,2.88,1.05,0.18,0.50,9.7,0,0,0,1.8,1.8,0.17,+0.2,+0.2,Matches
50,Mark Beevers,eng ENG,DF,P'borough Utd,31,1989,12.8,0,6,1,16.7,0.47,0.08,0.00,0.00,14.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Jérémie Bela,ao ANG,"DF,MF",Birmingham City,28,1993,25.6,2,35,6,17.1,1.37,0.23,0.06,0.33,23.3,6,0,0,2.1,2.1,0.06,-0.1,-0.1,Matches
52,Amari'i Bell,jm JAM,"DF,FW",Luton Town,27,1994,39.8,1,18,5,27.8,0.45,0.13,0.06,0.20,17.9,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
53,Sam Bell,eng ENG,DF,Bristol City,19,2002,2.7,0,2,0,0.0,0.75,0.00,0.00,,18.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
54,Jobe Bellingham,eng ENG,"MF,DF",Birmingham City,15,2005,0.4,0,1,0,0.0,2.25,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
55,Ayman Benarous,eng ENG,"MF,DF",Bristol City,18,2003,6.7,0,5,0,0.0,0.75,0.00,0.00,,18.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
56,Steven Benda,de GER,GK,P'borough Utd,22,1998,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
57,Steven Benda,de GER,GK,Swansea City,22,1998,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
58,Mason Bennett,eng ENG,"FW,MF",Millwall,25,1996,15.4,3,22,8,36.4,1.43,0.52,0.14,0.38,16.1,1,0,0,3.3,3.3,0.15,-0.3,-0.3,Matches
59,Ryan Bennett,eng ENG,DF,Swansea City,31,1990,16.0,0,2,1,50.0,0.13,0.06,0.00,0.00,17.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
60,Josh Benson,eng ENG,MF,Barnsley,21,1999,15.1,0,17,5,29.4,1.12,0.33,0.00,0.00,27.0,6,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
61,Daniel Bentley,eng ENG,GK,Bristol City,28,1993,37.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
62,Sander Berge,no NOR,MF,Sheffield Utd,23,1998,23.1,5,31,13,41.9,1.34,0.56,0.16,0.38,16.6,0,0,0,4.8,4.8,0.16,+0.2,+0.2,Matches
63,Di'Shon Bernard,jm JAM,DF,Hull City,20,2000,23.8,0,13,4,30.8,0.55,0.17,0.00,0.00,15.7,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
64,Luke Berry,eng ENG,MF,Luton Town,29,1992,7.9,6,21,10,47.6,2.67,1.27,0.29,0.60,17.2,0,0,0,2.9,2.9,0.14,+3.1,+3.1,Matches
65,Bartosz Białkowski,pl POL,GK,Millwall,34,1987,46.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
66,Jake Bidwell,eng ENG,DF,Coventry City,28,1993,12.6,0,7,0,0.0,0.55,0.00,0.00,,14.6,1,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
67,Jake Bidwell,eng ENG,DF,Swansea City,28,1993,15.1,2,7,3,42.9,0.46,0.20,0.29,0.67,7.8,0,0,0,2.4,2.4,0.34,-0.4,-0.4,Matches
68,Krystian Bielik,pl POL,MF,Derby County,23,1998,11.1,1,9,3,33.3,0.81,0.27,0.11,0.33,14.4,1,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
69,Philip Billing,dk DEN,MF,Bournemouth,25,1996,36.7,10,68,22,32.4,1.85,0.60,0.15,0.45,16.6,7,0,0,8.0,8.0,0.12,+2.0,+2.0,Matches
70,Max Bird,eng ENG,MF,Derby County,20,2000,40.2,2,35,8,22.9,0.87,0.20,0.06,0.25,24.2,4,0,0,2.0,2.0,0.06,0.0,0.0,Matches
71,Jamal Blackman,eng ENG,GK,Huddersfield,27,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
72,Jayden Bogle,eng ENG,DF,Sheffield Utd,21,2000,16.3,3,21,9,42.9,1.29,0.55,0.14,0.33,13.2,0,0,0,2.2,2.2,0.11,+0.8,+0.8,Matches
73,Marc Bola,eng ENG,DF,Middlesbrough,23,1997,19.6,1,17,3,17.6,0.87,0.15,0.06,0.33,21.1,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
74,Gaëtan Bong,cm CMR,"DF,MF",Nott'ham Forest,33,1988,4.9,0,1,0,0.0,0.20,0.00,0.00,,32.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
75,Jack Bonham,ie IRL,GK,Stoke City,27,1993,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Sam Bowen,wls WAL,MF,Cardiff City,20,2001,2.7,0,5,1,20.0,1.84,0.37,0.00,0.00,17.6,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
77,Josh Bowler,eng ENG,MF,Blackpool,22,1999,31.4,7,71,23,32.4,2.26,0.73,0.10,0.30,17.8,0,0,0,6.4,6.4,0.09,+0.6,+0.6,Matches
78,Caolan Boyd-Munce,nir NIR,DF,Middlesbrough,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79,Sonny Bradley,eng ENG,DF,Luton Town,29,1991,19.7,2,10,3,30.0,0.51,0.15,0.20,0.67,10.4,0,0,0,0.8,0.8,0.08,+1.2,+1.2,Matches
80,Tom Bradshaw,wls WAL,"FW,MF",Millwall,29,1992,15.0,9,39,22,56.4,2.61,1.47,0.23,0.41,12.6,0,0,0,6.3,6.3,0.16,+2.7,+2.7,Matches
81,Robbie Brady,ie IRL,"DF,FW",Bournemouth,29,1992,2.2,0,1,0,0.0,0.46,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
82,James Bree,eng ENG,"DF,FW",Luton Town,23,1997,41.4,1,29,6,20.7,0.70,0.14,0.03,0.17,22.2,7,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches
83,David Bremang,eng ENG,"DF,MF",Barnsley,21,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Ben Brereton,cl CHI,FW,Blackburn,22,1999,34.1,22,98,43,43.9,2.88,1.26,0.18,0.42,15.6,0,4,4,20.0,16.8,0.18,+2.0,+1.2,Matches
85,Rhian Brewster,eng ENG,FW,Sheffield Utd,21,2000,8.9,3,28,12,42.9,3.16,1.36,0.11,0.25,16.8,0,0,0,3.2,3.2,0.11,-0.2,-0.2,Matches
86,Ethan Bristow,kn SKN,"DF,FW",Reading,19,2001,5.5,0,4,0,0.0,0.73,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
87,Callum Brittain,eng ENG,"DF,MF",Barnsley,23,1998,34.1,0,32,8,25.0,0.94,0.23,0.00,0.00,19.8,0,0,0,2.3,2.3,0.07,-2.3,-2.3,Matches
88,David Brooks,wls WAL,"FW,MF",Bournemouth,24,1997,5.6,1,9,3,33.3,1.62,0.54,0.11,0.33,21.0,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
89,Ciaron Brown,nir NIR,DF,Cardiff City,23,1998,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
90,Jacob Brown,sct SCO,FW,Stoke City,23,1998,36.1,13,87,30,34.5,2.41,0.83,0.15,0.43,15.1,0,0,0,11.1,11.1,0.13,+1.9,+1.9,Matches
91,James Brown,ie IRL,DF,Blackburn,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
92,Reece Brown,eng ENG,MF,P'borough Utd,25,1996,5.0,0,7,3,42.9,1.39,0.60,0.00,0.00,25.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
93,Alan Browne,ie IRL,MF,Preston,26,1995,35.7,4,46,10,21.7,1.29,0.28,0.09,0.40,17.8,2,0,0,4.5,4.5,0.10,-0.5,-0.5,Matches
94,Joe Bryan,eng ENG,DF,Fulham,27,1993,11.6,0,11,2,18.2,0.95,0.17,0.00,0.00,27.6,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
95,Kean Bryan,eng ENG,"DF,FW",West Brom,24,1996,0.5,0,1,1,100.0,1.84,1.84,0.00,0.00,1.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches
96,Lee Buchanan,eng ENG,DF,Derby County,20,2001,24.7,0,17,4,23.5,0.69,0.16,0.00,0.00,15.1,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
97,John Buckley,eng ENG,"MF,FW",Blackburn,21,1999,34.8,3,44,19,43.2,1.26,0.55,0.07,0.16,22.2,2,0,0,3.7,3.7,0.08,-0.7,-0.7,Matches
98,Tyler Burey,eng ENG,"FW,MF",Millwall,19,2001,6.9,2,10,3,30.0,1.46,0.44,0.20,0.67,16.9,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Matches
99,Oliver Burke,sct SCO,FW,Sheffield Utd,24,1997,1.9,0,3,1,33.3,1.59,0.53,0.00,0.00,12.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
100,Oliver Burke,sct SCO,"FW,MF",Millwall,24,1997,9.0,2,10,7,70.0,1.12,0.78,0.20,0.29,12.3,0,0,0,2.3,2.3,0.24,-0.3,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Reece Burke,eng ENG,DF,Luton Town,24,1996,23.5,0,9,4,44.4,0.38,0.17,0.00,0.00,9.1,0,0,0,1.3,1.3,0.14,-1.3,-1.3,Matches
102,Finley Burns,eng ENG,DF,Swansea City,18,2003,2.3,0,1,0,0.0,0.43,0.00,0.00,,8.5,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
103,Harrison Burrows,eng ENG,"DF,MF",P'borough Utd,19,2002,29.0,3,37,12,32.4,1.27,0.41,0.08,0.25,20.5,0,0,0,2.8,2.8,0.07,+0.2,+0.2,Matches
104,Josef Bursik,eng ENG,GK,Stoke City,21,2000,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
105,Dan Butler,eng ENG,DF,P'borough Utd,26,1994,18.5,0,3,0,0.0,0.16,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
106,Daniel Butterworth,eng ENG,"FW,MF",Blackburn,21,1999,2.9,0,9,3,33.3,3.12,1.04,0.00,0.00,22.5,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
107,David Button,eng ENG,GK,West Brom,32,1989,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Nathan Byrne,eng ENG,DF,Derby County,29,1992,40.7,0,6,2,33.3,0.15,0.05,0.00,0.00,21.3,1,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
109,Ben Cabango,wls WAL,DF,Swansea City,21,2000,34.1,1,17,5,29.4,0.50,0.15,0.06,0.20,13.4,0,0,0,1.6,1.6,0.10,-0.6,-0.6,Matches
110,Rafael Cabral,br BRA,GK,Reading,31,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
111,Cafú,pt POR,MF,Nott'ham Forest,28,1993,4.0,1,6,2,33.3,1.52,0.51,0.17,0.50,15.5,0,0,0,1.1,1.1,0.18,-0.1,-0.1,Matches
112,Gary Cahill,eng ENG,DF,Bournemouth,35,1985,21.5,0,6,1,16.7,0.28,0.05,0.00,0.00,20.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
113,Tom Cairney,sct SCO,MF,Fulham,30,1991,17.2,3,16,3,18.8,0.93,0.17,0.19,1.00,20.2,0,0,0,1.4,1.4,0.09,+1.6,+1.6,Matches
114,Mamadi Camará,gw GNB,"FW,MF",Reading,17,2003,1.7,0,1,1,100.0,0.60,0.60,0.00,0.00,11.1,0,0,0,0.3,0.3,0.30,-0.3,-0.3,Matches
115,Allan Campbell,sct SCO,MF,Luton Town,23,1998,28.7,4,28,9,32.1,0.98,0.31,0.14,0.44,14.8,0,0,0,4.6,4.6,0.16,-0.6,-0.6,Matches
116,Fraizer Campbell,eng ENG,FW,Huddersfield,33,1987,6.8,0,12,3,25.0,1.76,0.44,0.00,0.00,19.2,0,0,0,1.4,1.4,0.12,-1.4,-1.4,Matches
117,Tyrese Campbell,eng ENG,FW,Stoke City,21,1999,11.7,4,29,10,34.5,2.49,0.86,0.14,0.40,17.7,0,0,0,3.4,3.4,0.12,+0.6,+0.6,Matches
118,Andy Cannon,eng ENG,MF,Hull City,25,1996,4.9,1,2,2,100.0,0.41,0.41,0.50,0.50,18.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
119,Todd Cantwell,eng ENG,MF,Bournemouth,23,1998,7.1,0,10,7,70.0,1.41,0.99,0.00,0.00,22.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
120,Sonny Carey,eng ENG,"MF,FW",Blackpool,20,2001,5.5,1,14,4,28.6,2.57,0.73,0.07,0.25,21.6,1,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
121,Juan Carlos Familia,do DOM,"DF,MF",Birmingham City,21,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,Andy Carroll,eng ENG,FW,West Brom,32,1989,11.5,3,36,12,33.3,3.13,1.04,0.08,0.25,12.9,0,0,0,3.9,3.9,0.11,-0.9,-0.9,Matches
123,Andy Carroll,eng ENG,FW,Reading,32,1989,6.6,2,15,4,26.7,2.28,0.61,0.13,0.50,16.6,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
124,Hayden Carter,eng ENG,DF,Blackburn,21,1999,6.5,0,1,0,0.0,0.15,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
125,Harvey Cartwright,eng ENG,GK,Hull City,19,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Fabio Carvalho,pt POR,MF,Fulham,18,2002,31.5,10,79,36,45.6,2.51,1.14,0.13,0.28,16.4,1,0,0,8.9,8.9,0.11,+1.1,+1.1,Matches
127,João Carvalho,pt POR,"MF,FW",Nott'ham Forest,24,1997,2.7,0,2,0,0.0,0.75,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
128,Oliver Casey,eng ENG,DF,Blackpool,20,2000,3.9,1,1,1,100.0,0.26,0.26,1.00,1.00,5.9,0,0,0,0.2,0.2,0.23,+0.8,+0.8,Matches
129,Eiran Cashin,ie IRL,DF,Derby County,19,2001,14.1,1,2,1,50.0,0.14,0.07,0.50,1.00,11.0,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
130,Quevin Castro,pt POR,MF,West Brom,19,2001,0.4,0,2,1,50.0,4.86,2.43,0.00,0.00,22.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
131,Ivan Cavaleiro,pt POR,"FW,MF",Fulham,27,1993,6.7,2,21,6,28.6,3.15,0.90,0.10,0.33,18.1,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
132,Ilias Chair,ma MAR,"MF,FW",QPR,23,1997,35.0,9,91,33,36.3,2.60,0.94,0.10,0.27,22.4,8,0,0,6.4,6.4,0.07,+2.6,+2.6,Matches
133,Nathaniel Chalobah,eng ENG,MF,Fulham,26,1994,10.5,0,10,0,0.0,0.95,0.00,0.00,,19.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
134,Harry Chapman,eng ENG,"MF,FW",Blackburn,23,1997,0.5,0,1,0,0.0,1.91,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
135,James Chester,wls WAL,DF,Stoke City,32,1989,15.9,0,8,1,12.5,0.50,0.06,0.00,0.00,7.9,0,0,0,1.6,1.6,0.20,-1.6,-1.6,Matches
136,Tahith Chong,cw CUW,"FW,MF",Birmingham City,21,1999,17.3,1,30,10,33.3,1.74,0.58,0.03,0.10,18.3,1,0,0,3.1,3.1,0.10,-2.1,-2.1,Matches
137,Cyrus Christie,ie IRL,"DF,FW",Swansea City,28,1992,22.3,3,23,11,47.8,1.03,0.49,0.13,0.27,15.2,0,0,0,2.4,2.4,0.11,+0.6,+0.6,Matches
138,Ryan Christie,sct SCO,"FW,MF",Bournemouth,26,1995,33.3,3,72,30,41.7,2.16,0.90,0.04,0.10,18.6,3,0,0,7.1,7.1,0.10,-4.1,-4.1,Matches
139,Isaac Christie-Davies,wls WAL,MF,Barnsley,23,1997,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
140,Jordan Clark,eng ENG,"MF,FW",Luton Town,27,1993,18.7,2,26,6,23.1,1.39,0.32,0.08,0.33,19.3,0,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
