rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
292,Ademola Lookman,ng NGA,"FW,MF",Leicester City,23,1997,16.1,405,536,75.6,5124,1306,260,313,113,136,8,21,0,1.9,1.8,-1.9,23,19,20,1,54,Matches
293,Jonas Lössl,dk DEN,GK,Brentford,32,1989,2.0,42,61,68.9,1177,782,6,6,17,18,18,36,0,0.0,0.0,0.0,0,2,0,0,1,Matches
294,Imran Louza,ma MAR,MF,Watford,22,1999,15.7,521,711,73.3,9666,3088,208,254,226,284,75,143,0,1.1,1.1,-1.1,15,63,8,1,67,Matches
295,Matthew Lowton,eng ENG,DF,Burnley,32,1989,19.7,599,887,67.5,10846,5050,302,344,197,286,90,208,2,2.1,1.6,-0.1,18,65,21,9,74,Matches
296,Douglas Luiz,br BRA,MF,Aston Villa,23,1998,30.2,1290,1550,83.2,21991,7065,567,644,559,629,121,210,3,2.5,2.2,+0.5,37,107,19,2,105,Matches
297,Romelu Lukaku,be BEL,FW,Chelsea,28,1993,17.7,231,327,70.6,2627,415,157,194,43,65,6,12,0,3.0,1.7,-3.0,24,10,9,0,19,Matches
298,Lyanco,br BRA,DF,Southampton,24,1997,10.1,282,397,71.0,5428,2134,94,107,158,189,25,89,0,0.1,0.1,-0.1,3,25,2,0,18,Matches
299,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,22,1998,23.6,858,1066,80.5,14410,4157,411,473,328,370,78,133,2,1.9,2.6,+0.1,31,104,25,2,137,Matches
300,James Maddison,eng ENG,"MF,FW",Leicester City,24,1996,27.3,796,1089,73.1,13401,4128,389,453,292,365,89,198,8,5.1,3.9,+2.9,48,82,38,7,136,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
301,Gabriel Magalhães,br BRA,DF,Arsenal,23,1997,34.0,1828,2049,89.2,34814,11568,602,634,1069,1129,144,248,0,0.7,0.6,-0.7,9,126,2,0,110,Matches
302,Harry Maguire,eng ENG,DF,Manchester Utd,28,1993,27.9,1353,1578,85.7,27400,9647,436,476,722,792,174,265,0,0.1,0.6,-0.1,4,116,2,0,115,Matches
303,Riyad Mahrez,dz ALG,FW,Manchester City,30,1991,16.6,777,947,82.0,11969,2132,443,486,264,313,53,102,5,4.2,3.8,+0.8,39,27,34,6,70,Matches
304,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,23,1997,3.0,106,138,76.8,1811,549,46,58,54,62,6,13,0,0.3,0.5,-0.3,3,16,4,1,15,Matches
305,Sadio Mané,sn SEN,FW,Liverpool,29,1992,31.3,818,1100,74.4,12061,2748,460,550,274,360,44,67,2,5.2,4.4,-3.2,41,63,61,5,130,Matches
306,Javier Manquillo,es ESP,DF,Newcastle Utd,27,1994,14.0,308,424,72.6,4133,1621,194,223,85,124,12,38,2,0.3,0.3,+1.7,4,19,0,0,22,Matches
307,Fernando Marçal,br BRA,"MF,DF",Wolves,32,1989,16.1,669,887,75.4,10434,3383,356,394,264,347,35,87,0,0.6,0.7,-0.6,10,35,9,4,50,Matches
308,Solly March,eng ENG,"DF,FW",Brighton,27,1994,19.4,556,771,72.1,9536,2619,291,348,178,245,67,115,2,2.3,2.9,-0.3,35,30,33,8,69,Matches
309,Pablo Marí,es ESP,DF,Arsenal,27,1993,2.0,79,92,85.9,1437,481,33,37,40,41,5,11,0,0.1,0.3,-0.1,1,6,0,0,9,Matches
310,Anthony Martial,fr FRA,FW,Manchester Utd,25,1995,2.4,67,86,77.9,946,198,43,51,23,28,0,2,0,0.0,0.4,0.0,0,5,5,0,14,Matches
311,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,20,2001,20.7,439,611,71.8,6765,1235,252,303,150,204,29,62,6,4.3,3.4,+1.7,34,11,16,5,37,Matches
312,Emiliano Martínez,ar ARG,GK,Aston Villa,28,1992,36.0,816,1103,74.0,21013,14329,202,203,383,390,227,502,0,0.0,0.0,0.0,0,15,0,0,0,Matches
313,Adam Masina,ma MAR,DF,Watford,27,1994,12.0,375,549,68.3,7252,3197,147,183,178,230,47,121,1,0.7,0.7,+0.3,7,33,7,6,37,Matches
314,Arthur Masuaku,cd COD,"DF,FW",West Ham,27,1993,7.2,289,382,75.7,4058,1291,171,189,87,121,15,40,1,0.8,0.8,+0.2,2,30,6,2,33,Matches
315,Juan Mata,es ESP,MF,Manchester Utd,33,1988,2.6,187,217,86.2,2589,580,119,127,43,52,14,19,0,0.2,0.3,-0.2,2,16,6,2,16,Matches
316,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,24,1997,12.7,158,238,66.4,1749,253,106,142,29,44,2,7,1,1.3,0.6,-0.3,7,4,3,1,6,Matches
317,Nemanja Matić,rs SRB,MF,Manchester Utd,32,1988,15.4,911,1053,86.5,15189,4882,447,493,344,384,88,110,4,2.0,1.4,+2.0,13,97,7,2,98,Matches
318,Joël Matip,cm CMR,DF,Liverpool,29,1991,31.0,2074,2344,88.5,39370,13117,675,757,1170,1262,202,271,3,1.3,2.0,+1.7,12,186,9,0,186,Matches
319,Neal Maupay,fr FRA,FW,Brighton,24,1996,25.3,479,622,77.0,6208,920,279,326,144,174,11,19,2,2.4,2.0,-0.4,23,20,25,2,48,Matches
320,Bryan Mbeumo,cm CMR,FW,Brentford,21,1999,32.3,527,817,64.5,7739,1649,315,409,149,229,38,81,7,3.7,3.3,+3.3,34,33,28,7,56,Matches
321,James McArthur,sct SCO,MF,Crystal Palace,33,1987,16.0,773,940,82.2,13033,3152,357,397,330,366,61,114,3,1.4,1.0,+1.6,16,64,19,4,84,Matches
322,James Mcatee,eng ENG,"MF,FW",Manchester City,18,2002,0.2,9,13,69.2,141,7,3,5,6,6,0,1,0,0.0,0.0,0.0,0,0,0,0,1,Matches
323,Kasey McAteer,ie IRL,FW,Leicester City,19,2001,0.0,1,1,100.0,5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
324,Liam McCarron,sct SCO,FW,Leeds United,20,2001,0.1,2,2,100.0,42,0,1,1,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
325,Alex McCarthy,eng ENG,GK,Southampton,31,1989,17.0,318,508,62.6,8708,6548,79,79,139,141,97,283,0,0.0,0.0,0.0,1,9,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
326,John McGinn,sct SCO,MF,Aston Villa,26,1994,34.3,1023,1365,74.9,20891,8296,394,464,416,515,187,318,4,5.3,5.3,-1.3,51,163,48,12,196,Matches
327,Stuart McKinstry,sct SCO,MF,Leeds United,18,2002,0.0,2,3,66.7,28,0,1,1,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
328,Kenny McLean,sct SCO,MF,Norwich City,29,1992,30.1,786,1090,72.1,13086,4130,390,488,301,386,71,143,0,0.8,1.0,-0.8,10,73,21,0,99,Matches
329,Dwight McNeil,eng ENG,MF,Burnley,21,1999,34.5,782,1154,67.8,14022,4010,377,434,265,358,112,245,1,4.6,5.3,-3.6,47,67,43,21,104,Matches
330,Scott McTominay,sct SCO,MF,Manchester Utd,24,1996,26.5,1060,1254,84.5,18096,5343,492,561,427,482,108,134,1,1.5,2.0,-0.5,23,113,9,2,125,Matches
331,Ben Mee,eng ENG,DF,Burnley,31,1989,20.4,535,763,70.1,11809,4762,175,215,245,301,111,218,0,1.0,0.1,-1.0,5,51,2,1,38,Matches
332,Hannibal Mejbri,tn TUN,FW,Manchester Utd,18,2003,0.8,17,21,81.0,180,9,12,13,3,3,0,1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
333,Benjamin Mendy,fr FRA,DF,Manchester City,27,1994,0.9,80,94,85.1,1225,387,42,46,33,35,3,7,0,0.1,0.1,-0.1,2,9,1,1,9,Matches
334,Edouard Mendy,sn SEN,GK,Chelsea,29,1992,34.0,811,957,84.7,17070,11353,282,284,333,344,157,288,0,0.0,0.0,0.0,0,5,0,0,0,Matches
335,Nampalys Mendy,sn SEN,MF,Leicester City,29,1992,11.5,593,645,91.9,9282,1636,304,323,233,247,35,43,0,0.0,0.1,0.0,1,39,0,0,36,Matches
336,Illan Meslier,fr FRA,GK,Leeds United,21,2000,37.6,1037,1392,74.5,24030,14107,249,253,558,571,227,560,0,0.0,0.0,0.0,0,3,0,0,0,Matches
337,Luka Milivojević,rs SRB,MF,Crystal Palace,30,1991,8.6,400,493,81.1,7100,2097,182,202,157,185,46,79,0,0.7,1.0,-0.7,11,36,6,3,37,Matches
338,James Milner,eng ENG,"MF,DF",Liverpool,35,1986,9.5,646,777,83.1,11063,3500,301,327,264,312,62,95,1,2.2,1.5,-1.2,22,73,18,6,73,Matches
339,Yerry Mina,co COL,DF,Everton,26,1994,9.4,288,362,79.6,5565,1860,97,116,136,159,43,68,0,0.0,0.0,0.0,1,10,0,0,20,Matches
340,Takumi Minamino,jp JPN,"FW,MF",Liverpool,26,1995,2.1,58,69,84.1,648,146,42,45,10,15,2,2,0,0.5,0.6,-0.5,2,6,3,0,5,Matches
341,Tyrone Mings,eng ENG,DF,Aston Villa,28,1993,35.4,1336,1684,79.3,26051,10825,446,513,744,820,130,302,3,1.6,1.1,+1.4,10,85,5,0,91,Matches
342,Tyrick Mitchell,eng ENG,DF,Crystal Palace,21,1999,34.5,1393,1930,72.2,21564,10421,745,864,526,700,84,236,2,1.7,1.7,+0.3,21,103,33,15,134,Matches
343,Jakub Moder,pl POL,MF,Brighton,22,1999,18.9,581,814,71.4,8501,2438,320,399,194,264,28,55,3,2.2,2.2,+0.8,16,57,20,5,89,Matches
344,Wesley Moraes,br BRA,FW,Aston Villa,24,1996,0.0,2,2,100.0,8,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
345,Tyler Morton,eng ENG,MF,Liverpool,18,2002,0.7,30,35,85.7,527,116,15,16,9,9,5,7,0,0.0,0.0,0.0,0,5,0,0,4,Matches
346,Mason Mount,eng ENG,MF,Chelsea,22,1999,26.3,998,1278,78.1,13767,4197,609,673,266,346,56,128,10,6.7,6.9,+3.3,58,70,61,10,164,Matches
347,Lucas Moura,br BRA,"FW,MF",Tottenham,28,1992,19.7,567,774,73.3,7667,2267,340,413,180,243,17,38,6,5.0,2.8,+1.0,34,59,27,4,99,Matches
348,João Moutinho,pt POR,MF,Wolves,34,1986,33.0,1700,2039,83.4,31501,7578,700,779,734,825,221,331,1,2.7,2.3,-1.7,39,170,18,4,196,Matches
349,Bali Mumba,eng ENG,DF,Norwich City,19,2001,0.5,7,10,70.0,78,27,6,6,1,1,0,2,0,0.0,0.0,0.0,0,0,0,0,1,Matches
350,Jacob Murphy,eng ENG,"FW,DF",Newcastle Utd,26,1995,16.4,364,581,62.7,5480,1975,182,233,119,183,29,82,2,2.6,1.9,-0.6,20,33,19,6,44,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
351,Enock Mwepu,zm ZAM,MF,Brighton,23,1998,11.1,289,393,73.5,3992,899,159,191,98,127,10,29,4,1.6,0.8,+2.4,9,18,4,0,27,Matches
352,Vitaliy Mykolenko,ua UKR,DF,Everton,22,1999,11.7,319,465,68.6,4900,2092,188,216,96,155,25,66,0,0.8,0.8,-0.8,8,21,7,5,27,Matches
353,Marvelous Nakamba,zw ZIM,MF,Aston Villa,27,1994,10.0,327,385,84.9,4835,1518,187,219,114,129,18,21,0,0.0,0.2,0.0,2,33,1,0,24,Matches
354,Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,24,1996,18.0,746,935,79.8,11258,3104,393,465,279,332,41,65,0,0.0,0.2,0.0,2,36,4,0,57,Matches
355,Tanguy Ndombele,fr FRA,MF,Tottenham,24,1996,5.4,230,267,86.1,3175,787,124,136,78,90,10,13,1,0.4,0.5,+0.6,4,22,3,0,21,Matches
356,Reiss Nelson,eng ENG,FW,Arsenal,21,1999,0.2,8,12,66.7,66,0,7,10,0,1,0,0,0,0.0,0.1,0.0,1,0,0,0,0,Matches
357,Pedro Neto,pt POR,"FW,MF",Wolves,21,2000,5.2,181,237,76.4,2805,542,97,106,61,82,13,29,1,1.0,0.9,0.0,13,4,4,2,10,Matches
358,Rúben Neves,pt POR,MF,Wolves,24,1997,29.6,1635,1992,82.1,34995,8702,487,553,827,937,299,416,2,3.1,2.7,-1.1,25,200,30,5,202,Matches
359,Jeremy Ngakia,,DF,Watford,20,2000,10.0,322,442,72.9,5489,2535,147,175,139,172,26,61,0,0.5,0.6,-0.5,4,37,7,3,39,Matches
360,Saúl Ñíguez,es ESP,"DF,MF",Chelsea,26,1994,5.3,306,353,86.7,4777,1025,168,185,108,122,20,29,0,0.5,0.2,-0.5,3,15,2,2,15,Matches
361,Eddie Nketiah,eng ENG,FW,Arsenal,22,1999,9.3,175,230,76.1,2484,379,96,115,66,78,5,8,1,2.0,0.8,-1.0,13,7,4,0,21,Matches
362,Nicolas Nkoulou,cm CMR,DF,Watford,31,1990,1.9,50,57,87.7,1025,223,15,16,27,30,6,8,0,0.0,0.0,0.0,1,2,0,0,2,Matches
363,Mark Noble,eng ENG,MF,West Ham,34,1987,3.7,262,301,87.0,4287,1128,127,137,109,119,21,32,0,0.0,0.1,0.0,1,21,0,0,14,Matches
364,Mathias Normann,no NOR,MF,Norwich City,25,1996,18.3,546,795,68.7,10908,3882,213,262,226,314,90,175,2,1.8,1.5,+0.2,13,59,14,1,75,Matches
365,Christian Nørgaard,dk DEN,MF,Brentford,27,1994,33.9,1337,1685,79.3,21669,6947,667,789,543,651,87,145,4,3.3,2.9,+0.7,29,149,24,3,169,Matches
366,Angelo Ogbonna,it ITA,DF,West Ham,33,1988,10.2,405,477,84.9,7815,2674,123,127,244,271,34,69,0,0.0,0.0,0.0,0,16,0,0,14,Matches
367,Michael Olise,fr FRA,"FW,MF",Crystal Palace,19,2001,12.7,476,662,71.9,7870,2233,254,290,143,207,57,108,5,3.9,3.6,+1.1,24,39,26,9,63,Matches
368,Robin Olsen,se SWE,GK,Aston Villa,31,1990,1.0,25,47,53.2,847,651,6,6,8,8,11,31,0,0.0,0.0,0.0,0,0,0,0,0,Matches
369,Andrew Omobamidele,ie IRL,DF,Norwich City,19,2002,4.2,197,235,83.8,3559,1026,75,85,100,115,18,27,0,0.0,0.0,0.0,0,10,0,0,14,Matches
370,Tyler Onyango,eng ENG,MF,Everton,18,2003,0.3,1,2,50.0,17,5,0,1,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
371,Frank Onyeka,ng NGA,MF,Brentford,23,1998,11.6,259,332,78.0,4083,990,135,159,94,115,18,30,0,0.2,0.4,-0.2,4,23,7,1,35,Matches
372,Divock Origi,be BEL,FW,Liverpool,26,1995,1.5,28,37,75.7,297,47,18,23,3,5,1,1,0,0.0,0.1,0.0,0,0,1,0,2,Matches
373,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,27,1993,8.7,316,407,77.6,5588,1406,136,161,133,157,36,55,1,1.1,0.8,-0.1,10,45,16,4,61,Matches
374,Cole Palmer,eng ENG,"FW,MF",Manchester City,19,2002,1.4,46,54,85.2,561,109,32,33,9,12,3,5,0,0.2,0.3,-0.2,2,2,3,0,3,Matches
375,Emerson Palmieri,it ITA,DF,Chelsea,26,1994,0.1,1,2,50.0,6,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
376,Thomas Partey,gh GHA,MF,Arsenal,28,1993,22.5,1032,1214,85.0,18440,5553,452,501,453,511,114,158,1,1.0,0.9,0.0,17,120,12,0,119,Matches
377,Nicolas Pépé,ci CIV,"FW,MF",Arsenal,26,1995,7.7,283,365,77.5,4064,843,171,196,85,109,15,32,2,1.7,1.0,+0.3,12,12,9,3,17,Matches
378,Ricardo Pereira,pt POR,DF,Leicester City,27,1993,11.0,519,655,79.2,7167,2380,329,370,162,206,18,38,3,1.3,1.2,+1.7,10,19,17,2,43,Matches
379,Ayoze Pérez,es ESP,"MF,FW",Leicester City,28,1993,4.9,123,156,78.8,1552,421,75,89,29,35,5,8,3,1.6,0.6,+1.4,11,12,5,0,18,Matches
380,Sonny Perkins,eng ENG,MF,West Ham,17,2004,0.0,0,1,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
381,Romain Perraud,fr FRA,DF,Southampton,23,1997,18.0,478,749,63.8,6658,2707,296,361,148,236,19,84,1,0.7,0.5,+0.3,8,36,8,5,48,Matches
382,Kalvin Phillips,eng ENG,MF,Leeds United,25,1995,17.7,786,971,80.9,15278,4563,284,320,396,440,98,170,1,0.7,0.6,+0.3,9,79,12,2,93,Matches
383,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,19,2002,0.1,0,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
384,Jordan Pickford,eng ENG,GK,Everton,27,1994,35.0,608,1147,53.0,23302,19151,83,83,204,208,321,848,0,0.1,0.2,-0.1,4,64,3,0,0,Matches
385,Erik Pieters,nl NED,DF,Burnley,32,1988,8.1,242,348,69.5,3727,1517,131,160,85,112,15,43,1,1.0,0.3,0.0,2,16,1,1,15,Matches
386,Ethan Pinnock,jm JAM,DF,Brentford,28,1993,29.9,1218,1647,74.0,21899,8784,506,605,591,768,105,227,1,1.2,1.4,-0.2,11,81,6,4,77,Matches
387,Daniel Podence,pt POR,"FW,MF",Wolves,25,1995,16.5,449,637,70.5,6967,2148,248,302,121,184,49,78,3,3.9,3.2,-0.9,36,32,36,10,75,Matches
388,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,28,1993,15.0,736,893,82.4,13244,3871,350,400,255,296,105,132,9,3.5,2.8,+5.5,24,99,24,2,117,Matches
389,Nick Pope,eng ENG,GK,Burnley,29,1992,36.0,556,1088,51.1,24142,21499,35,40,129,135,392,901,0,0.1,0.2,-0.1,2,49,3,0,0,Matches
390,Isaac Price,nir NIR,MF,Everton,17,2003,0.2,1,2,50.0,16,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
391,Teemu Pukki,fi FIN,FW,Norwich City,31,1990,36.1,399,540,73.9,5175,838,257,308,94,124,19,27,3,3.8,2.9,-0.8,27,21,6,1,34,Matches
392,Christian Pulisic,us USA,"MF,FW",Chelsea,22,1998,14.3,362,464,78.0,4638,921,240,279,100,121,7,13,2,1.3,1.1,+0.7,15,19,6,0,38,Matches
393,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,23,1998,5.6,109,163,66.9,1640,469,65,77,30,44,8,19,0,0.8,0.6,-0.8,4,6,5,2,10,Matches
394,Jesurun Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,18,2002,0.9,22,26,84.6,246,32,17,17,2,2,1,1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
395,Aaron Ramsdale,eng ENG,GK,Arsenal,23,1998,34.0,795,1178,67.5,20520,14378,196,199,394,404,203,566,0,0.0,0.0,0.0,0,26,0,0,1,Matches
396,Jacob Ramsey,eng ENG,MF,Aston Villa,20,2001,27.4,889,1045,85.1,13297,3505,484,548,323,359,48,64,1,1.9,2.3,-0.9,21,92,21,4,132,Matches
397,Raphinha,br BRA,"FW,MF",Leeds United,24,1996,32.4,824,1301,63.3,13788,5181,399,497,275,420,99,259,3,7.5,6.2,-4.5,65,91,49,11,134,Matches
398,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,23,1997,13.7,304,424,71.7,3973,706,199,252,82,110,7,20,2,2.1,2.0,-0.1,9,18,10,1,28,Matches
399,Milot Rashica,xk KVX,"FW,MF",Norwich City,25,1996,24.8,363,602,60.3,6213,1883,190,240,117,207,45,105,2,2.1,2.4,-0.1,36,33,20,8,46,Matches
400,David Raya,es ESP,GK,Brentford,25,1995,24.0,737,1085,67.9,22782,17533,137,138,302,310,296,625,0,0.0,0.1,0.0,1,45,0,0,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
401,Nathan Redmond,eng ENG,"MF,FW",Southampton,27,1994,20.4,510,735,69.4,7900,2509,277,338,172,247,37,92,5,3.9,3.1,+1.1,34,38,44,13,95,Matches
402,Sergio Reguilón,es ESP,"DF,MF",Tottenham,24,1996,21.3,750,994,75.5,11784,3362,394,453,271,355,54,99,3,3.3,3.8,-0.3,29,35,31,21,50,Matches
403,Declan Rice,eng ENG,MF,West Ham,22,1999,35.3,1986,2197,90.4,35788,9260,848,903,887,938,203,258,4,1.7,1.5,+2.3,24,256,26,4,256,Matches
404,Taylor Richards,eng ENG,MF,Brighton,20,2000,0.3,21,27,77.8,346,81,11,14,8,9,2,2,0,0.0,0.0,0.0,1,2,0,0,3,Matches
405,Richarlison,br BRA,FW,Everton,24,1997,28.0,339,568,59.7,4539,967,192,278,96,141,15,41,5,3.6,2.1,+1.4,29,21,13,1,42,Matches
406,Jaïro Riedewald,nl NED,MF,Crystal Palace,24,1996,1.3,47,56,83.9,795,204,27,31,16,16,4,7,0,0.1,0.0,-0.1,2,4,0,0,4,Matches
407,Matt Ritchie,sct SCO,DF,Newcastle Utd,31,1989,14.9,510,714,71.4,9145,4445,262,288,156,207,79,181,2,2.0,2.5,0.0,28,42,16,8,48,Matches
408,Connor Roberts,wls WAL,DF,Burnley,25,1995,18.8,579,863,67.1,9841,4321,271,314,232,355,55,138,1,1.2,1.5,-0.2,13,46,17,5,61,Matches
409,Tyler Roberts,wls WAL,"MF,FW",Leeds United,22,1999,11.0,214,300,71.3,3004,771,124,154,61,81,13,29,1,1.0,0.7,0.0,15,17,10,2,29,Matches
410,Andrew Robertson,sct SCO,DF,Liverpool,27,1994,28.2,1885,2350,80.2,30530,10280,980,1078,759,906,120,268,10,5.6,5.5,+4.4,55,131,45,13,186,Matches
411,Joe Rodon,wls WAL,DF,Tottenham,23,1997,1.0,29,35,82.9,509,133,9,11,15,17,3,4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
412,Rodri,es ESP,MF,Manchester City,25,1996,32.0,2640,2887,91.4,48233,11300,1107,1185,1207,1271,294,358,2,1.4,2.7,+0.6,29,284,37,3,285,Matches
413,Rodrigo,es ESP,"MF,FW",Leeds United,30,1991,25.2,682,914,74.6,10330,2668,371,453,188,243,63,96,1,3.1,2.7,-2.1,38,54,31,6,105,Matches
414,Jay Rodriguez,eng ENG,FW,Burnley,32,1989,15.4,185,313,59.1,2439,672,127,185,39,78,9,19,2,2.1,0.5,-0.1,12,16,3,1,19,Matches
415,Mads Roerslev,dk DEN,DF,Brentford,22,1999,13.8,230,358,64.2,3857,1221,107,138,100,149,17,45,1,0.6,0.8,+0.4,7,16,8,7,22,Matches
416,Cristian Romero,ar ARG,DF,Tottenham,23,1998,20.5,1149,1325,86.7,20261,7099,473,517,551,590,93,159,0,0.3,0.5,-0.3,6,57,7,0,65,Matches
417,Oriol Romeu,es ESP,MF,Southampton,29,1991,32.1,1377,1691,81.4,23235,6190,676,787,535,614,133,198,2,2.9,2.5,-0.9,37,148,23,3,156,Matches
418,Cristiano Ronaldo,pt POR,FW,Manchester Utd,36,1985,27.3,726,904,80.3,8929,1337,469,541,174,218,20,29,3,2.9,2.0,+0.1,26,46,16,0,64,Matches
419,Salomón Rondón,ve VEN,FW,Everton,31,1989,8.8,117,193,60.6,1410,190,77,116,23,41,5,5,1,0.7,0.7,+0.3,8,4,1,0,9,Matches
420,Danny Rose,eng ENG,DF,Watford,31,1990,7.7,227,340,66.8,4251,2344,104,118,90,128,29,71,0,0.8,0.5,-0.8,5,29,7,1,33,Matches
421,Jonathan Rowe,eng ENG,"FW,MF",Norwich City,18,2003,2.5,48,72,66.7,534,142,34,42,8,10,1,7,1,0.5,0.2,+0.5,5,4,2,0,3,Matches
422,John Ruddy,eng ENG,GK,Wolves,34,1986,1.5,22,33,66.7,458,296,11,12,6,6,4,14,0,0.0,0.0,0.0,0,1,0,0,0,Matches
423,Antonio Rüdiger,de GER,DF,Chelsea,28,1993,33.7,2217,2534,87.5,41765,13323,865,926,1079,1167,247,369,0,0.7,1.5,-0.7,12,219,24,3,188,Matches
424,Lukas Rupp,de GER,MF,Norwich City,30,1991,8.5,322,391,82.4,4884,1244,170,191,116,129,22,35,0,1.4,1.1,-1.4,9,24,5,1,35,Matches
425,José Sá,pt POR,GK,Wolves,28,1993,36.5,770,1109,69.4,20016,12844,161,164,379,386,223,548,1,0.9,0.0,+0.1,3,14,1,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
426,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,24,1997,31.2,529,747,70.8,7953,1853,299,359,165,225,38,75,5,4.3,3.8,+0.7,50,51,32,8,87,Matches
427,Romain Saïss,ma MAR,DF,Wolves,31,1990,30.1,1437,1808,79.5,26860,12453,585,658,691,812,148,298,0,0.3,0.3,-0.3,7,159,1,0,137,Matches
428,Bukayo Saka,eng ENG,"FW,MF",Arsenal,19,2001,33.1,893,1196,74.7,13040,2831,527,612,289,374,46,106,7,7.5,6.9,-0.5,68,40,31,6,101,Matches
429,Mohamed Salah,eg EGY,FW,Liverpool,29,1992,30.7,875,1136,77.0,11516,3063,567,648,233,309,29,49,13,10.0,7.4,+3.0,62,46,57,4,122,Matches
430,Mohammed Salisu,gh GHA,DF,Southampton,22,1999,33.0,1388,1851,75.0,24582,11429,582,672,664,829,116,280,0,0.8,0.7,-0.8,9,150,5,2,136,Matches
431,Albert Sambi Lokonga,be BEL,MF,Arsenal,21,1999,12.6,727,824,88.2,12262,3171,331,367,324,352,54,78,0,1.0,1.1,-1.0,18,68,14,1,84,Matches
432,Davinson Sánchez,co COL,DF,Tottenham,25,1996,18.1,994,1133,87.7,17192,5242,398,433,515,546,59,111,0,0.3,1.0,-0.3,5,70,6,1,65,Matches
433,Robert Sánchez,es ESP,GK,Brighton,23,1997,37.0,1082,1525,71.0,28041,16948,200,200,601,612,277,699,0,0.4,0.2,-0.4,3,26,0,0,1,Matches
434,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,21,2000,21.1,805,984,81.8,10392,2336,525,602,218,271,21,30,3,4.1,3.6,-1.1,41,31,39,7,88,Matches
435,Morgan Sanson,fr FRA,MF,Aston Villa,26,1994,4.0,123,162,75.9,1851,506,72,78,40,53,6,15,0,0.0,0.1,0.0,1,18,1,1,21,Matches
436,Samir Santos,br BRA,DF,Watford,26,1994,18.6,538,669,80.4,10401,3673,185,202,292,328,55,125,0,0.1,0.1,-0.1,2,27,2,0,24,Matches
