rk,player,nation,pos,squad,age,born,90s,att,live,dead,fk,tb,sw,crs,ti,ck,in,out,str,cmp,off,blocks,matches
188,Luis Fernando León,ec ECU,DF,Atlético,28,1993,9.2,319,305,14,13,0,1,0,1,0,0,0,0,258,0,0,Matches
189,Iván Fernando Ochoa,mx MEX,MF,FC Juárez,24,1996,4.6,221,215,6,5,0,1,0,1,0,0,0,0,192,0,2,Matches
190,Luis Fernando Quintana,mx MEX,DF,Necaxa,29,1992,7.8,395,364,29,12,0,3,2,16,0,0,0,0,336,2,5,Matches
191,Juan Ferney Otero,co COL,"FW,MF",Santos,26,1995,15.8,478,450,26,4,0,1,36,21,0,0,0,0,334,2,20,Matches
192,Juan Ferney Otero,co COL,"FW,MF",América,26,1995,3.2,111,106,5,2,0,0,13,3,0,0,0,0,72,0,5,Matches
193,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,25,1996,25.0,895,732,161,2,0,3,91,159,0,0,0,0,645,2,27,Matches
194,Facundo Ferreyra,ar ARG,"FW,MF",Tijuana,30,1991,7.2,135,124,9,0,1,0,5,0,0,0,0,0,89,2,6,Matches
195,Álvaro Fidalgo,es ESP,MF,América,24,1997,27.2,1298,1243,52,25,5,21,32,11,3,2,0,0,1129,3,19,Matches
196,Carlos Fierro,mx MEX,"FW,MF",FC Juárez,27,1994,1.0,23,21,2,0,0,0,6,0,1,0,1,0,15,0,0,Matches
197,Leonardo Flores,mx MEX,FW,UANL,18,2003,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
198,Fabricio Formiliano,uy URU,DF,Necaxa,28,1993,27.0,1060,1015,43,41,2,8,1,1,0,0,0,0,854,2,3,Matches
199,Alexis Francisco Peña,mx MEX,DF,Cruz Azul,25,1996,5.9,270,251,19,11,0,7,1,8,0,0,0,0,220,0,2,Matches
200,Alexis Francisco Peña,mx MEX,DF,Necaxa,25,1996,12.7,507,490,17,16,1,11,0,1,0,0,0,0,395,0,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
201,Nicolás Freire,ar ARG,DF,UNAM,27,1994,25.8,1084,1054,27,26,0,26,1,1,0,0,0,0,864,3,3,Matches
202,Gonzalo Freitas,uy URU,MF,Mazatlán,29,1991,15.3,505,478,25,17,0,7,1,7,0,0,0,0,386,2,8,Matches
203,Raymundo Fulgencio,mx MEX,"MF,FW",UANL,21,2000,6.1,259,241,17,2,1,2,31,13,1,1,0,0,198,1,10,Matches
204,Rogelio Funes Mori,mx MEX,FW,Monterrey,30,1991,18.2,352,325,25,1,0,6,3,1,0,0,0,0,244,2,12,Matches
205,Julio Furch,ar ARG,FW,Atlas,32,1989,27.7,636,592,42,0,2,2,9,1,0,0,0,0,426,2,19,Matches
206,José Galindo,mx MEX,DF,UNAM,23,1998,13.7,548,492,55,13,0,6,4,42,0,0,0,0,430,1,4,Matches
207,Jesús Gallardo,mx MEX,"DF,FW",Monterrey,26,1994,23.3,982,835,142,16,0,8,60,125,1,0,1,0,729,5,26,Matches
208,Martín Galván,mx MEX,"MF,FW",FC Juárez,28,1993,7.6,312,283,28,15,3,2,21,3,10,8,1,0,247,1,1,Matches
209,Juan Gamboa,mx MEX,FW,Toluca,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
210,Edgar Games,mx MEX,"MF,DF",Santos,20,2001,1.4,51,49,1,0,0,1,0,1,0,0,0,0,37,1,1,Matches
211,Luis Gamíz,mx MEX,MF,Tijuana,21,2000,0.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
212,Amaury García,mx MEX,"MF,FW",UNAM,19,2001,1.3,26,24,2,2,0,2,0,0,0,0,0,0,22,0,1,Matches
213,Ángel García,mx MEX,"FW,DF",UNAM,20,2000,0.5,22,18,4,0,0,1,1,4,0,0,0,0,15,0,0,Matches
214,Aristeo García,mx MEX,FW,Querétaro,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
215,Brian García,mx MEX,DF,Necaxa,23,1997,27.1,1335,1023,308,28,2,23,70,269,11,0,9,0,965,4,21,Matches
216,Denzell García,mx MEX,MF,FC Juárez,17,2003,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
217,Emmanuel García,mx MEX,"DF,FW",Atlético,31,1989,8.2,365,281,84,7,1,5,14,77,0,0,0,0,253,0,5,Matches
218,José García,mx MEX,DF,FC Juárez,25,1996,21.0,867,820,46,37,0,9,2,5,0,0,0,0,721,1,4,Matches
219,Luis García,mx MEX,"MF,FW",Necaxa,28,1993,11.5,340,321,17,1,1,2,67,9,7,2,3,0,216,2,18,Matches
220,Marco García,mx MEX,MF,UNAM,21,2000,7.2,290,257,33,11,1,3,26,11,11,1,8,0,211,0,11,Matches
221,Matías García,ar ARG,MF,FC Juárez,29,1991,26.3,1219,1083,129,62,3,14,103,11,49,29,13,0,939,7,22,Matches
222,Pol García,es ESP,DF,FC Juárez,26,1995,5.0,219,209,10,6,0,1,0,4,0,0,0,0,174,0,3,Matches
223,Bryan Garnica,mx MEX,"DF,MF",Atlas,25,1996,1.4,67,54,13,2,0,0,12,11,0,0,0,0,47,0,0,Matches
224,Adrián Garza,mx MEX,FW,UANL,20,2000,0.2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
225,Jesús Garza,mx MEX,DF,UANL,21,2000,1.5,58,47,11,0,0,0,1,11,0,0,0,0,45,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
226,Emmanuel Gigliotti,ar ARG,"FW,MF",León,34,1987,4.7,77,66,10,0,0,0,1,1,0,0,0,0,49,1,4,Matches
227,André-Pierre Gignac,fr FRA,FW,UANL,35,1985,23.3,450,400,49,5,1,15,25,2,0,0,0,0,330,1,12,Matches
228,Milton Giménez,ar ARG,FW,Necaxa,24,1996,9.4,148,134,14,0,0,1,4,1,0,0,0,0,89,0,5,Matches
229,Santiago Giménez,mx MEX,FW,Cruz Azul,20,2001,15.9,305,280,24,0,0,2,7,3,0,0,0,0,205,1,7,Matches
230,Jesús Godínez,mx MEX,"FW,MF",Guadalajara,24,1997,2.7,59,52,6,2,0,0,0,2,0,0,0,0,49,1,2,Matches
231,Jesús Godínez,mx MEX,"FW,MF",Querétaro,24,1997,1.2,37,34,2,1,0,0,0,0,0,0,0,0,27,1,0,Matches
232,Diego Gómez,mx MEX,DF,Necaxa,17,2003,0.5,28,25,3,0,0,0,0,3,0,0,0,0,27,0,0,Matches
233,Pablo Gómez,mx MEX,"MF,FW",Querétaro,24,1997,1.0,43,36,7,1,0,0,8,5,0,0,0,0,24,0,5,Matches
234,Jaime Gómez Valencia,mx MEX,"DF,MF",FC Juárez,28,1993,10.8,436,356,80,7,0,0,20,69,4,1,2,0,343,0,13,Matches
235,Alfonso González,mx MEX,"MF,FW",Monterrey,26,1994,22.6,837,714,117,36,3,5,90,7,62,26,24,0,597,6,22,Matches
236,Bryan González,mx MEX,"MF,FW",Pachuca,18,2003,8.9,242,237,5,1,0,0,29,3,1,0,0,0,166,0,16,Matches
237,Pablo González Díaz,mx MEX,"MF,FW",Toluca,29,1992,0.4,30,30,0,0,0,0,0,0,0,0,0,0,20,0,3,Matches
238,Hugo González Durán,mx MEX,GK,FC Juárez,30,1990,29.2,927,598,328,72,0,4,0,0,0,0,0,0,670,1,1,Matches
239,Carlos González Espínola,py PAR,"FW,MF",UANL,28,1993,14.8,293,279,12,0,0,0,3,0,0,0,0,0,198,2,8,Matches
240,Ramiro González Hernández,ar ARG,DF,León,30,1990,4.2,215,205,10,10,1,1,0,0,0,0,0,0,182,0,4,Matches
241,Jonathan González,mx MEX,MF,Necaxa,22,1999,2.0,95,93,2,2,0,2,1,0,0,0,0,0,84,0,0,Matches
242,Jonathan González,mx MEX,MF,Querétaro,22,1999,1.4,39,37,1,0,0,1,0,1,0,0,0,0,30,1,2,Matches
243,Ian Gonzalez Nieto,es ESP,FW,Toluca,28,1993,16.8,495,451,42,3,1,6,5,2,0,0,0,0,396,2,9,Matches
244,Ronaldo González,mx MEX,MF,Querétaro,21,1999,0.4,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
245,Fernando Gorriarán,uy URU,MF,Santos,26,1994,29.0,1562,1373,184,80,6,36,95,28,57,17,27,0,1181,5,29,Matches
246,Ismael Govea,mx MEX,DF,Santos,24,1997,7.5,287,203,83,8,0,4,10,75,0,0,0,0,200,1,7,Matches
247,Axel Grijalva,mx MEX,DF,Monterrey,21,2000,0.8,22,20,2,2,0,0,0,0,0,0,0,0,13,0,1,Matches
248,Andrés Gudiño,mx MEX,GK,Cruz Azul,24,1997,6.0,159,95,63,14,0,0,0,0,0,0,0,0,112,1,0,Matches
249,Raúl Gudiño,mx MEX,GK,Guadalajara,25,1996,21.0,700,483,216,47,0,0,0,0,0,0,0,0,529,1,0,Matches
250,Javier Güemez,mx MEX,MF,Atlético,29,1991,30.8,1225,1184,36,29,3,15,9,6,1,0,1,0,948,5,18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
251,Emanuel Gularte,uy URU,DF,Puebla,23,1997,25.0,948,843,102,15,0,12,8,87,0,0,0,0,674,3,18,Matches
252,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,21,2000,0.8,48,47,1,1,0,0,0,0,0,0,0,0,40,0,1,Matches
253,Edgar Gutiérrez,mx MEX,FW,Cruz Azul,19,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
254,Edson Gutiérrez,mx MEX,DF,Monterrey,25,1996,3.1,129,90,39,1,0,0,9,38,0,0,0,0,99,0,5,Matches
255,Gustavo Gutiérrez,mx MEX,GK,Toluca,24,1996,10.6,399,259,140,32,0,2,0,0,0,0,0,0,266,0,0,Matches
256,Marcos Mauro López Gutiérrez,ar ARG,DF,FC Juárez,30,1991,6.9,219,200,19,17,0,2,0,2,0,0,0,0,188,0,0,Matches
257,Carlos Guzmán,mx MEX,DF,Toluca,27,1994,7.8,410,328,82,9,0,2,16,73,0,0,0,0,318,0,3,Matches
258,Nahuel Guzmán,ar ARG,GK,UANL,35,1986,34.0,1139,811,327,80,0,2,0,1,0,0,0,0,885,1,3,Matches
259,Víctor Guzmán,mx MEX,"MF,FW",Pachuca,26,1995,24.5,990,874,113,30,1,15,117,21,58,31,20,0,718,3,33,Matches
260,Víctor Guzmán,mx MEX,DF,Tijuana,19,2002,21.0,708,673,34,19,0,5,1,5,0,0,0,0,573,1,8,Matches
261,Abel Hernández,uy URU,FW,Atlético,30,1990,6.5,89,82,6,0,0,0,1,1,0,0,0,0,56,1,1,Matches
262,Arelibetsiel Hernández,mx MEX,DF,Querétaro,26,1994,9.3,427,321,105,13,2,7,26,90,2,1,0,0,313,1,6,Matches
263,Édgar Hernández,mx MEX,GK,Necaxa,38,1982,7.6,225,138,86,26,0,1,0,0,0,0,0,0,155,1,0,Matches
264,Elías Hernández,mx MEX,"FW,MF",León,33,1988,16.2,656,581,73,16,2,18,74,34,21,11,6,0,499,2,15,Matches
265,Illian Hernandez,mx MEX,FW,Pachuca,21,2000,0.5,17,17,0,0,0,0,1,0,0,0,0,0,10,0,2,Matches
266,Jesús Hernández,mx MEX,"FW,MF",Pachuca,19,2001,0.3,13,13,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
267,Jesús Hernández,mx MEX,"FW,MF",Querétaro,17,2004,1.3,19,18,1,0,0,0,0,0,0,0,0,0,11,0,1,Matches
268,Kaleth Hernández,mx MEX,"FW,MF",Monterrey,20,2001,1.0,53,45,6,2,0,1,11,0,4,1,1,0,33,2,0,Matches
269,Pedro Hernández,mx MEX,DF,León,20,2000,0.4,17,13,4,0,0,0,2,4,0,0,0,0,6,0,1,Matches
270,Alberto Herrera,mx MEX,"MF,DF",Puebla,20,2001,4.2,161,143,17,1,0,1,10,16,0,0,0,0,115,1,5,Matches
271,Ozziel Herrera,mx MEX,"FW,MF",Atlas,20,2001,9.4,259,250,7,0,0,0,22,5,1,1,0,0,171,2,8,Matches
272,César Huerta,mx MEX,"FW,MF",Guadalajara,20,2000,7.3,226,211,12,3,0,1,17,5,0,0,0,0,173,3,10,Matches
273,Valber Huerta,cl CHI,DF,Toluca,27,1993,9.3,425,395,26,20,0,2,0,2,0,0,0,0,352,4,3,Matches
274,Rodrigo Huescas,mx MEX,"FW,MF",Cruz Azul,17,2003,2.4,73,70,2,0,0,0,3,1,0,0,0,0,58,1,1,Matches
275,Avilés Hurtado,co COL,"FW,MF",Pachuca,34,1987,23.7,799,722,71,12,10,10,74,26,33,5,11,0,581,6,29,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
276,Nicolás Ibáñez,ar ARG,FW,Pachuca,26,1994,27.3,484,438,43,0,0,4,19,1,0,0,0,0,329,3,15,Matches
277,Andrés Ibargüen,co COL,"FW,MF",Santos,29,1992,2.4,105,99,6,0,0,1,5,5,1,0,1,0,80,0,5,Matches
278,Renato Ibarra,ec ECU,FW,América,30,1991,0.2,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
279,Renato Ibarra,ec ECU,"FW,MF",Tijuana,30,1991,8.3,273,248,23,10,1,3,32,3,10,1,8,0,181,2,7,Matches
280,Romario Ibarra,ec ECU,"FW,MF",Pachuca,26,1994,18.1,452,444,8,1,1,1,47,6,1,0,0,0,329,0,23,Matches
281,Juan Ignacio Dinenno,ar ARG,FW,UNAM,26,1994,24.4,482,440,39,0,0,12,16,8,0,0,0,0,303,3,18,Matches
282,Andrés Iniestra,mx MEX,MF,FC Juárez,25,1996,2.9,98,95,3,3,0,0,1,0,0,0,0,0,86,0,2,Matches
283,Andrés Iniestra,mx MEX,MF,Atlético,25,1996,10.4,325,322,3,2,0,3,12,1,0,0,0,0,258,0,2,Matches
284,Jefferson Intriago,ec ECU,MF,FC Juárez,25,1996,12.0,626,580,43,27,0,6,23,1,14,8,2,0,545,3,9,Matches
285,Jefferson Intriago,ec ECU,MF,Mazatlán,25,1996,17.0,726,661,61,54,1,5,15,1,6,1,5,0,583,4,7,Matches
286,Hugo Isaác Rodríguez,mx MEX,DF,Santos,31,1990,9.3,308,281,26,15,0,2,2,11,0,0,0,0,217,1,1,Matches
287,Mauricio Isais,mx MEX,DF,Pachuca,20,2001,0.9,48,37,11,0,0,1,2,11,0,0,0,0,34,0,3,Matches
288,Jesús Isijara,mx MEX,"DF,MF",Santos,31,1989,3.4,122,90,31,2,0,4,14,23,6,5,1,0,86,1,3,Matches
289,Omar Islas,mx MEX,"MF,FW",UNAM,25,1996,3.3,86,81,5,0,0,1,11,5,0,0,0,0,61,0,2,Matches
290,Omar Israel Mendoza,mx MEX,DF,Querétaro,32,1988,25.2,1104,826,276,31,1,6,38,245,0,0,0,0,833,2,29,Matches
291,José Iván Rodríguez,mx MEX,MF,León,25,1996,24.5,1301,1241,57,40,5,14,2,17,0,0,0,0,1130,3,19,Matches
292,Vincent Janssen,nl NED,"FW,MF",Monterrey,27,1994,14.4,303,278,23,0,0,6,11,2,0,0,0,0,212,2,18,Matches
293,Ignacio Jeraldino,cl CHI,FW,Santos,25,1995,4.7,79,74,4,0,0,1,1,1,0,0,0,0,51,1,4,Matches
294,Antonio de Jesús López,gt GUA,MF,América,24,1997,2.2,54,52,2,0,0,0,1,2,0,0,0,0,42,0,2,Matches
295,Antonio de Jesús López,gt GUA,MF,Necaxa,24,1997,1.4,42,39,3,1,0,0,6,1,1,0,1,0,30,0,2,Matches
296,Cristian Jiménez,mx MEX,MF,Cruz Azul,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
297,Jaiber Jiménez,mx MEX,"DF,MF",Cruz Azul,26,1995,1.5,41,36,5,0,0,0,0,5,0,0,0,0,28,0,0,Matches
298,Oscar Jiménez,mx MEX,GK,América,32,1988,3.0,104,80,24,8,0,0,0,0,0,0,0,0,78,0,0,Matches
299,Miguel Jiménez Ponce,mx MEX,GK,Guadalajara,31,1990,8.0,258,182,75,21,0,1,0,0,0,0,0,0,177,1,0,Matches
300,José Joaquín Esquivel,mx MEX,"MF,DF",FC Juárez,23,1998,25.7,1078,942,132,29,0,5,25,103,0,0,0,0,855,4,21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
301,José Joaquín Martínez,mx MEX,"DF,MF",Cruz Azul,34,1987,8.7,302,251,50,3,0,2,8,47,0,0,0,0,235,1,7,Matches
302,Julio José González,mx MEX,GK,UNAM,30,1991,9.0,289,188,101,22,0,1,0,0,0,0,0,0,240,0,0,Matches
303,Juan José Sánchez,mx MEX,DF,UANL,23,1998,3.3,185,173,10,8,0,4,0,2,0,0,0,0,153,2,1,Matches
304,Alberto Joshimar Acosta,mx MEX,DF,FC Juárez,33,1988,13.5,655,532,122,8,0,2,9,111,3,2,1,0,526,1,9,Matches
305,José Juan Macías,mx MEX,"FW,MF",Guadalajara,21,1999,2.9,55,47,8,0,0,0,2,0,0,0,0,0,42,0,2,Matches
306,José Juan Vázquez,mx MEX,MF,Toluca,33,1988,15.7,621,611,7,7,0,2,0,0,0,0,0,0,542,3,7,Matches
307,José Juan Vázquez,mx MEX,MF,Tijuana,33,1988,13.5,626,607,18,15,1,1,2,3,0,0,0,0,532,1,5,Matches
308,Ramón Juárez,mx MEX,DF,Atlético,20,2001,8.7,312,298,14,13,0,11,0,1,0,0,0,0,234,0,1,Matches
309,Ramón Juárez,mx MEX,MF,Puebla,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
310,Heriberto Jurado,mx MEX,"FW,MF",Necaxa,16,2005,8.7,270,246,24,7,0,0,56,3,14,4,9,0,182,0,8,Matches
311,Sebastián Jurado,mx MEX,GK,Cruz Azul,23,1997,11.0,344,223,121,14,0,1,0,0,0,0,0,0,214,0,0,Matches
312,Gary Kagelmacher,uy URU,DF,León,33,1988,5.6,284,272,11,11,1,1,0,0,0,0,0,0,251,1,0,Matches
313,Matías Kranevitter,ar ARG,"MF,DF",Monterrey,28,1993,17.0,696,651,42,41,0,11,4,1,0,0,0,0,569,3,3,Matches
314,Roberto de la Rosa,mx MEX,"FW,MF",Pachuca,21,2000,10.5,217,189,26,1,1,3,14,6,0,0,0,0,162,2,2,Matches
315,Mauro Laínez,mx MEX,"FW,MF",América,25,1996,12.2,451,411,39,6,0,3,84,33,0,0,0,0,318,1,18,Matches
316,Gibran Lajud,mx MEX,GK,Santos,27,1993,8.0,176,105,71,14,0,0,0,0,0,0,0,0,118,0,0,Matches
317,Emilio Lara,mx MEX,DF,América,19,2002,1.0,47,47,0,0,0,0,0,0,0,0,0,0,40,0,0,Matches
318,Miguel Layún,mx MEX,"DF,MF",América,33,1988,18.1,988,775,211,46,3,23,124,135,30,13,11,1,745,2,12,Matches
319,Anderson Leite,br BRA,MF,FC Juárez,28,1993,6.4,248,242,6,5,1,3,5,1,0,0,0,0,191,0,4,Matches
320,Armando León,mx MEX,FW,León,21,2000,0.5,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
321,Dario Lezcano,py PAR,"FW,MF",FC Juárez,31,1990,4.3,85,78,5,0,0,0,1,2,0,0,0,0,57,2,8,Matches
322,Igor Lichnovsky,cl CHI,DF,UANL,27,1994,4.1,205,203,2,2,0,1,1,0,0,0,0,0,166,0,2,Matches
323,Erik Lira,mx MEX,MF,Cruz Azul,21,2000,14.4,605,583,21,16,2,12,5,4,1,0,0,0,483,1,8,Matches
324,Erik Lira,mx MEX,"MF,DF",UNAM,21,2000,11.7,534,491,42,20,0,12,7,22,0,0,0,0,426,1,7,Matches
325,Alan López,mx MEX,MF,Mazatlán,19,2001,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
326,Edgar López,mx MEX,"FW,MF",Tijuana,22,1999,3.2,57,50,7,0,1,0,1,0,0,0,0,0,39,0,1,Matches
327,Raúl López Gómez,mx MEX,DF,Toluca,28,1993,26.6,1176,911,263,24,0,10,128,217,22,6,9,0,873,2,35,Matches
328,José López,mx MEX,"MF,FW",FC Juárez,21,1999,0.5,6,5,1,0,0,0,1,0,0,0,0,0,3,0,0,Matches
329,Leonel López,mx MEX,MF,UNAM,27,1994,21.8,1291,1133,155,49,6,25,115,6,96,36,52,2,1067,3,15,Matches
330,Lisandro López,ar ARG,DF,Tijuana,31,1989,12.8,526,493,32,28,0,4,2,4,0,0,0,0,395,1,9,Matches
331,Nicolás López,uy URU,"FW,MF",UANL,27,1993,16.6,489,453,35,6,1,12,67,1,24,15,3,0,341,1,18,Matches
332,Vladimir Loroña,mx MEX,DF,Tijuana,22,1998,26.2,1022,755,263,16,0,2,68,247,0,0,0,0,685,4,47,Matches
333,Brian Lozano,uy URU,"MF,FW",Santos,27,1994,17.8,669,529,134,38,4,16,118,9,79,36,32,1,453,6,17,Matches
334,José Lozano,mx MEX,"MF,FW",Atlético,22,1998,7.2,131,113,18,4,0,0,30,5,9,2,4,0,78,0,10,Matches
335,Luis Lozoya,mx MEX,FW,Tijuana,28,1993,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
336,Oscar Macías,mx MEX,MF,FC Juárez,23,1998,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Matches
337,Fernando Madrigal,mx MEX,MF,América,29,1991,6.7,211,203,8,4,0,3,4,2,2,1,0,0,175,0,4,Matches
338,Fernando Madrigal,mx MEX,MF,Necaxa,29,1991,12.1,401,371,29,12,3,3,31,1,16,4,11,0,301,1,8,Matches
339,Luis Madrigal,mx MEX,FW,Querétaro,28,1993,2.7,43,41,2,0,0,1,0,0,0,0,0,0,24,0,3,Matches
340,José Madueña,mx MEX,DF,FC Juárez,31,1990,0.9,32,24,8,0,0,0,1,8,0,0,0,0,22,0,2,Matches
341,Deivoon Magaña,mx MEX,MF,Guadalajara,21,2000,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
342,Lucas Maia,br BRA,"DF,MF",Puebla,28,1993,18.6,671,588,80,15,2,4,17,65,0,0,0,0,471,3,17,Matches
343,Federico Mancuello,ar ARG,MF,Puebla,32,1989,10.8,601,487,111,41,2,3,83,4,49,19,27,0,461,3,5,Matches
344,Mauro Manotas,co COL,FW,Tijuana,26,1995,22.6,441,388,49,1,3,7,16,8,0,0,0,0,301,4,15,Matches
345,Luis Manuel García,mx MEX,GK,Toluca,28,1992,21.5,725,454,267,52,0,2,0,0,0,0,0,0,529,4,0,Matches
346,Juan Manuel Sanabria,uy URU,"MF,FW",Atlético,21,2000,26.3,812,725,81,37,3,7,74,9,35,12,18,0,551,6,25,Matches
347,Jahaziel Marchand,mx MEX,MF,Pachuca,19,2001,3.0,131,127,4,2,1,1,2,2,0,0,0,0,107,0,0,Matches
348,Gonzalo Maroni,ar ARG,"MF,FW",Atlas,22,1999,1.9,93,90,3,0,0,1,4,1,2,0,1,0,70,0,0,Matches
349,Jeremy Márquez,mx MEX,MF,Atlas,21,2000,22.7,890,871,17,7,1,10,14,3,1,0,1,0,716,2,18,Matches
350,Henry Martín,mx MEX,FW,América,28,1992,15.9,295,276,15,1,2,1,1,0,0,0,0,0,192,4,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
351,Guillermo Martínez Ayala,mx MEX,FW,Puebla,26,1995,14.1,269,250,15,1,1,2,4,7,0,0,0,0,162,4,9,Matches
352,Enzo Martínez,uy URU,DF,Querétaro,23,1998,15.0,617,590,27,22,0,12,1,5,0,0,0,0,496,0,5,Matches
353,Federico Martínez,uy URU,"FW,MF",León,25,1996,6.1,118,102,16,2,0,1,9,3,5,1,1,0,101,0,5,Matches
354,Fidel Martínez,ec ECU,"FW,MF",Tijuana,31,1990,5.8,236,180,55,18,2,5,34,6,27,9,11,0,143,1,3,Matches
355,Fidel Martínez,ec ECU,"FW,MF",Querétaro,31,1990,1.2,38,29,8,4,0,1,5,0,3,3,0,0,25,1,2,Matches
356,Emilio Martínez González,mx MEX,"DF,MF",Puebla,18,2003,0.3,20,19,1,0,0,0,3,1,0,0,0,0,15,0,0,Matches
357,Jaziel Martínez,mx MEX,MF,Monterrey,20,2000,0.0,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
358,Osvaldo Martínez,py PAR,MF,Querétaro,35,1986,2.8,155,135,19,10,1,2,14,0,8,6,1,0,118,1,2,Matches
359,Roger Martínez,co COL,FW,América,27,1994,18.0,462,449,11,2,0,7,29,3,0,0,0,0,319,2,26,Matches
360,Sebastián Martínez,mx MEX,DF,Guadalajara,20,2001,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,Matches
361,Héctor Mascorro,mx MEX,DF,Atlético,24,1997,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
362,Guillermo Matías Fernández,ar ARG,MF,Cruz Azul,29,1991,11.6,563,534,28,12,1,13,16,4,11,3,5,0,484,1,11,Matches
363,Alejandro Mayorga,mx MEX,DF,Cruz Azul,24,1997,7.6,299,242,56,4,0,3,16,51,1,0,0,1,230,1,8,Matches
364,Alejandro Mayorga,mx MEX,"DF,MF",Guadalajara,24,1997,8.9,515,375,138,11,2,3,25,126,1,0,1,0,372,2,12,Matches
365,Alan Medina,mx MEX,"MF,FW",Necaxa,23,1997,18.6,694,636,55,6,0,9,62,32,16,1,13,0,520,3,25,Matches
366,Diego Medina,mx MEX,"MF,FW",Santos,20,2001,3.6,98,89,9,0,0,0,5,8,1,1,0,0,71,0,7,Matches
367,Stefan Medina,co COL,DF,Monterrey,29,1992,27.0,1231,994,232,46,1,13,60,186,0,0,0,0,970,5,27,Matches
368,Ángel Mena,ec ECU,"FW,MF",León,33,1988,25.9,959,882,73,21,4,8,65,10,42,25,7,0,781,4,29,Matches
369,Jean Meneses,cl CHI,"FW,MF",León,28,1993,21.4,718,659,52,10,2,3,59,25,13,6,3,0,515,7,29,Matches
370,Roberto Meraz,mx MEX,MF,Mazatlán,21,1999,24.4,742,716,23,19,0,6,6,3,1,0,0,0,619,3,8,Matches
371,Jorge Meré,es ESP,DF,América,24,1997,7.0,222,214,8,3,0,3,0,5,0,0,0,0,185,0,2,Matches
372,Higor Meritão,br BRA,MF,UNAM,27,1994,24.5,909,896,12,8,1,14,6,3,0,0,0,0,761,1,9,Matches
373,Fernando Meza,ar ARG,"MF,DF",Necaxa,31,1990,6.9,309,302,6,4,0,2,2,2,0,0,0,0,251,1,2,Matches
374,Maximiliano Meza,ar ARG,"FW,MF",Monterrey,28,1992,29.5,1143,1005,128,38,1,8,164,32,56,16,28,0,768,10,43,Matches
375,Hiram Mier,mx MEX,DF,Guadalajara,31,1989,15.8,656,604,51,40,0,5,2,10,0,0,0,0,526,1,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
376,Juan Miguel,mx MEX,MF,UNAM,24,1997,0.2,9,8,1,1,0,0,0,0,0,0,0,0,8,0,0,Matches
